"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Correspondence Address","Editors","Publisher","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Mansouri Kouhestani F.; Byrne J.; Johnson D.; Spencer L.; Hazendonk P.; Brown B.","Mansouri Kouhestani, Fariborz (57204604497); Byrne, James (7402802018); Johnson, Dan (55699207600); Spencer, Locke (57220518170); Hazendonk, Paul (6602589794); Brown, Bryson (24362496100)","57204604497; 7402802018; 55699207600; 57220518170; 6602589794; 24362496100","Evaluating solar energy technical and economic potential on rooftops in an urban setting: the city of Lethbridge, Canada","2019","International Journal of Energy and Environmental Engineering","10","1","","13","32","134","10.1007/s40095-018-0289-1","https://www.scopus.com/pages/publications/85056304502?origin=resultslist","University of Lethbridge, 4401 University Drive W, Lethbridge, T1K 6T5, AB, Canada","Mansouri Kouhestani F., University of Lethbridge, 4401 University Drive W, Lethbridge, T1K 6T5, AB, Canada; Byrne J., University of Lethbridge, 4401 University Drive W, Lethbridge, T1K 6T5, AB, Canada; Johnson D., University of Lethbridge, 4401 University Drive W, Lethbridge, T1K 6T5, AB, Canada; Spencer L., University of Lethbridge, 4401 University Drive W, Lethbridge, T1K 6T5, AB, Canada; Hazendonk P., University of Lethbridge, 4401 University Drive W, Lethbridge, T1K 6T5, AB, Canada; Brown B., University of Lethbridge, 4401 University Drive W, Lethbridge, T1K 6T5, AB, Canada","F. Mansouri Kouhestani; University of Lethbridge, Lethbridge, 4401 University Drive W, T1K 6T5, Canada; email: mansouri@uleth.ca","","Springer Verlag","20089163","","","","English","Int. J. Energy Environ. Eng.","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85056304502"
"Pardini M.; Tello M.; Cazcarra-Bes V.; Papathanassiou K.P.; Hajnsek I.","Pardini, Matteo (36003624100); Tello, Marivi (8690075300); Cazcarra-Bes, Victor (57188722707); Papathanassiou, Konstantinos P. (35576307800); Hajnsek, Irena (57204342098)","36003624100; 8690075300; 57188722707; 35576307800; 57204342098","L- A nd P-band 3-D SAR reflectivity profiles versus lidar waveforms: The AfriSAR case","2018","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","11","10","8424006","3386","3401","59","10.1109/JSTARS.2018.2847033","https://www.scopus.com/pages/publications/85050972243?origin=resultslist","German Aerospace Center (DLR), Microwaves and Radar Institute (HR), Wessling, 82234, Germany; Institute of Environmental Engineering, Swiss Federal Institute of Technology (ETH) Zürich, Zürich, 8093, Switzerland","Pardini M., German Aerospace Center (DLR), Microwaves and Radar Institute (HR), Wessling, 82234, Germany; Tello M., German Aerospace Center (DLR), Microwaves and Radar Institute (HR), Wessling, 82234, Germany; Cazcarra-Bes V., German Aerospace Center (DLR), Microwaves and Radar Institute (HR), Wessling, 82234, Germany, Institute of Environmental Engineering, Swiss Federal Institute of Technology (ETH) Zürich, Zürich, 8093, Switzerland; Papathanassiou K.P., German Aerospace Center (DLR), Microwaves and Radar Institute (HR), Wessling, 82234, Germany; Hajnsek I., German Aerospace Center (DLR), Microwaves and Radar Institute (HR), Wessling, 82234, Germany, Institute of Environmental Engineering, Swiss Federal Institute of Technology (ETH) Zürich, Zürich, 8093, Switzerland","M. Pardini; German Aerospace Center (DLR), Microwaves and Radar Institute (HR), Wessling, 82234, Germany; email: matteo.pardini@dlr.de","","Institute of Electrical and Electronics Engineers","19391404","","","","English","IEEE J. Sel. Top. Appl. Earth Obs. Remote Sens.","Article","Final","","Scopus","2-s2.0-85050972243"
"Berveglieri A.; Imai N.N.; Tommaselli A.M.G.; Martinez B.F.","Berveglieri, Adilson (56110077300); Imai, Nilton Nobuhiro (36720764000); Tommaselli, Antonio Maria Garcia (7003997306); Martinez, Beatriz Fabretti (57212563639)","56110077300; 36720764000; 7003997306; 57212563639","Canopy height model generation from historical images for monitoring of regeneration in atlantic rain forest; [Geração de Modelo de Altura de Árvore Usando Imagens Aéreas Históricas para o Monitoramento da Regeneração em Floresta Tropical de Mata Atlântica]","2019","Anuario do Instituto de Geociencias","42","4","","208","218","1","10.11137/2019_4_206_218","https://www.scopus.com/pages/publications/85077061453?origin=resultslist","Universidade Estadual Paulista, Faculdade de Ciências e Tecnologia, Departamento de Estatística, Rua Roberto Simonsen, 305, Presidente Prudente, São Paulo, Brazil; Universidade Estadual Paulista, Faculdade de Ciências e Tecnologia, Departamento de Cartografia, Rua Roberto Simonsen, 305, Presidente Prudente, 19060-900, São Paulo, Brazil; Universidade Estadual Paulista, Faculdade de Ciências e Tecnologia, Departamento de Cartografia, Rua Roberto Simonsen, 305, Presidente Prudente, 19060-900, São Paulo, Brazil; Universidade Estadual Paulista, Faculdade de Ciências e Tecnologia, Departamento de Planejamento, Arquitetura e Ambiente, Rua Roberto Simonsen, 305, Presidente Prudente, 19060-900, São Paulo, Brazil","Berveglieri A., Universidade Estadual Paulista, Faculdade de Ciências e Tecnologia, Departamento de Estatística, Rua Roberto Simonsen, 305, Presidente Prudente, São Paulo, Brazil; Imai N.N., Universidade Estadual Paulista, Faculdade de Ciências e Tecnologia, Departamento de Cartografia, Rua Roberto Simonsen, 305, Presidente Prudente, 19060-900, São Paulo, Brazil; Tommaselli A.M.G., Universidade Estadual Paulista, Faculdade de Ciências e Tecnologia, Departamento de Cartografia, Rua Roberto Simonsen, 305, Presidente Prudente, 19060-900, São Paulo, Brazil; Martinez B.F., Universidade Estadual Paulista, Faculdade de Ciências e Tecnologia, Departamento de Planejamento, Arquitetura e Ambiente, Rua Roberto Simonsen, 305, Presidente Prudente, 19060-900, São Paulo, Brazil","","","Universidade Federal do Rio de Janeiro","01019759","","","","Portuguese","Anu. Inst. Geocienc.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85077061453"
"Bao Y.; Shah D.; Tang L.","Bao, Y. (56421210200); Shah, D. (56574674000); Tang, L. (57203783579)","56421210200; 56574674000; 57203783579","3D Perception-based collision-free robotic leaf probing for automated indoor plant phenotyping","2018","Transactions of the ASABE","61","3","","859","872","16","10.13031/trans.12653","https://www.scopus.com/pages/publications/85049792624?origin=resultslist","Department of Agricultural and Biosystems Engineering, Iowa State University, Ames, IA, United States","Bao Y., Department of Agricultural and Biosystems Engineering, Iowa State University, Ames, IA, United States; Shah D., Department of Agricultural and Biosystems Engineering, Iowa State University, Ames, IA, United States; Tang L., Department of Agricultural and Biosystems Engineering, Iowa State University, Ames, IA, United States","L. Tang; Iowa State University, Ames, 2346 Elings Hall, 50011, United States; email: lietang@iastate.edu","","American Society of Agricultural and Biological Engineers","21510032","","","","English","Trans. ASABE","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85049792624"
"Kicherer A.; Herzog K.; Bendel N.; Klück H.C.; Backhaus A.; Wieland M.; Rose J.C.; Klingbeil L.; Kuhlmann H.; Seiffert U.; Töpfer R.","Kicherer, A. (55812325300); Herzog, K. (55812857100); Bendel, N. (57195073046); Klück, H.C. (57195070919); Backhaus, A. (8248147700); Wieland, M. (56034732200); Rose, J.C. (57189052418); Klingbeil, L. (23389643100); Kuhlmann, H. (55807201200); Seiffert, U. (7006487720); Töpfer, R. (6602842679)","55812325300; 55812857100; 57195073046; 57195070919; 8248147700; 56034732200; 57189052418; 23389643100; 55807201200; 7006487720; 6602842679","Phenoliner: A multi-sensor field phenotyping platform","2019","Acta Horticulturae","1248","","","257","265","1","10.17660/ActaHortic.2019.1248.37","https://www.scopus.com/pages/publications/85072516381?origin=resultslist","Julius Kühn-Institut, Institute for Grapevine Breeding Geilweilerhof, Siebeldingen, Germany; Fraunhofer Institute for Factory Operation and Automation (IFF), Biosystems Engineering, Magdeburg, Germany; Institute of Geodesy and Geoinformation, University of Bonn, Bonn, Germany","Kicherer A., Julius Kühn-Institut, Institute for Grapevine Breeding Geilweilerhof, Siebeldingen, Germany; Herzog K., Julius Kühn-Institut, Institute for Grapevine Breeding Geilweilerhof, Siebeldingen, Germany; Bendel N., Julius Kühn-Institut, Institute for Grapevine Breeding Geilweilerhof, Siebeldingen, Germany; Klück H.C., Fraunhofer Institute for Factory Operation and Automation (IFF), Biosystems Engineering, Magdeburg, Germany; Backhaus A., Fraunhofer Institute for Factory Operation and Automation (IFF), Biosystems Engineering, Magdeburg, Germany; Wieland M., Institute of Geodesy and Geoinformation, University of Bonn, Bonn, Germany; Rose J.C., Institute of Geodesy and Geoinformation, University of Bonn, Bonn, Germany; Klingbeil L., Institute of Geodesy and Geoinformation, University of Bonn, Bonn, Germany; Kuhlmann H., Institute of Geodesy and Geoinformation, University of Bonn, Bonn, Germany; Seiffert U., Fraunhofer Institute for Factory Operation and Automation (IFF), Biosystems Engineering, Magdeburg, Germany; Töpfer R., Julius Kühn-Institut, Institute for Grapevine Breeding Geilweilerhof, Siebeldingen, Germany","A. Kicherer; Julius Kühn-Institut, Institute for Grapevine Breeding Geilweilerhof, Siebeldingen, Germany; email: anna.kicherer@julius-kuehn.de","","International Society for Horticultural Science","05677572","","","","English","Acta Hortic.","Conference paper","Final","","Scopus","2-s2.0-85072516381"
"Milella A.; Marani R.; Petitti A.; Reina G.","Milella, Annalisa (8448856700); Marani, Roberto (6603249520); Petitti, Antonio (49663847000); Reina, Giulio (7004299728)","8448856700; 6603249520; 49663847000; 7004299728","In-field high throughput grapevine phenotyping with a consumer-grade depth camera","2019","Computers and Electronics in Agriculture","156","","","293","306","156","10.1016/j.compag.2018.11.026","https://www.scopus.com/pages/publications/85057328249?origin=resultslist","Institute of Intelligent Industrial Technologies and Systems for Advanced Manufacturing, National Research Council, via G. Amendola 122D/O, Bari, 70126, Italy; University of Salento, Department of Engineering for Innovation, Via Arnesano, Lecce, 73100, Italy","Milella A., Institute of Intelligent Industrial Technologies and Systems for Advanced Manufacturing, National Research Council, via G. Amendola 122D/O, Bari, 70126, Italy; Marani R., Institute of Intelligent Industrial Technologies and Systems for Advanced Manufacturing, National Research Council, via G. Amendola 122D/O, Bari, 70126, Italy; Petitti A., Institute of Intelligent Industrial Technologies and Systems for Advanced Manufacturing, National Research Council, via G. Amendola 122D/O, Bari, 70126, Italy; Reina G., University of Salento, Department of Engineering for Innovation, Via Arnesano, Lecce, 73100, Italy","A. Milella; Institute of Intelligent Industrial Technologies and Systems for Advanced Manufacturing, National Research Council, Bari, via G. Amendola 122D/O, 70126, Italy; email: annalisa.milella@stiima.cnr.it","","Elsevier B.V.","01681699","","CEAGE","","English","Comput. Electron. Agric.","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85057328249"
"Digumarti S.T.; Nieto J.; Cadena C.; Siegwart R.; Beardsley P.","Digumarti, Sundara Tejaswi (54784312400); Nieto, Juan (7103127889); Cadena, Cesar (35408497400); Siegwart, Roland (35926876800); Beardsley, Paul (7005022858)","54784312400; 7103127889; 35408497400; 35926876800; 7005022858","Automatic segmentation of tree structure from point cloud data","2018","IEEE Robotics and Automation Letters","3","4","","3043","3050","25","10.1109/LRA.2018.2849499","https://www.scopus.com/pages/publications/85063307229?origin=resultslist","Autonomous Systems Lab, ETH Zürich, Zürich, 8092, Switzerland; Disney Research, Zürich, 8006, Switzerland","Digumarti S.T., Autonomous Systems Lab, ETH Zürich, Zürich, 8092, Switzerland, Disney Research, Zürich, 8006, Switzerland; Nieto J., Autonomous Systems Lab, ETH Zürich, Zürich, 8092, Switzerland; Cadena C., Autonomous Systems Lab, ETH Zürich, Zürich, 8092, Switzerland; Siegwart R., Autonomous Systems Lab, ETH Zürich, Zürich, 8092, Switzerland; Beardsley P., Disney Research, Zürich, 8006, Switzerland","S.T. Digumarti; Autonomous Systems Lab, ETH Zürich, Zürich, 8092, Switzerland; email: dtejaswi@mavt.ethz.ch","","Institute of Electrical and Electronics Engineers Inc.","23773766","","","","English","IEEE Robot. Autom.","Article","Final","","Scopus","2-s2.0-85063307229"
"Mograbi P.J.; Witkowski E.T.F.; Erasmus B.F.N.; Asner G.P.; Fisher J.T.; Mathieu R.; Wessels K.J.","Mograbi, Penelope J. (56523296400); Witkowski, Ed T.F. (7005010313); Erasmus, Barend F.N. (7004822392); Asner, Gregory P. (7005140378); Fisher, Jolene T. (36058671700); Mathieu, Renaud (7102909972); Wessels, Konrad J. (57203381681)","56523296400; 7005010313; 7004822392; 7005140378; 36058671700; 7102909972; 57203381681","Fuelwood extraction intensity drives compensatory regrowth in African savanna communal lands","2019","Land Degradation and Development","30","2","","190","201","12","10.1002/ldr.3210","https://www.scopus.com/pages/publications/85056700057?origin=resultslist","School of Animal, Plant and Environmental Sciences, University of the Witwatersrand, WITS, Private Bag 3, Johannesburg, 2050, South Africa; Global Change Institute, University of the Witwatersrand, WITS, Private Bag 3, Johannesburg, 2050, South Africa; Department of Global Ecology, Carnegie Institution for Science, 260 Panama Street, Stanford, 94305, CA, United States; Department of Geography, Geomatics, and Meteorology, University of Pretoria, Private Bag X20, Hatfield, 0028, South Africa; Ecosystems Earth Observation, Natural Resources and the Environment, Council for Scientific and Industrial Research, PO Box 395, Pretoria, 0001, South Africa; Remote Sensing Research Unit, Meraka Institute, Council for Scientific and Industrial Research, PO Box 395, Pretoria, 0001, South Africa; Department of Geography and GeoInformation Science, George Mason University, 4400 University Drive, MS 6C3, Fairfax, 22030, VA, United States; Department of Environmental Science, Rhodes University, 50 Somerset Street, Grahamstown, 6139, South Africa","Mograbi P.J., School of Animal, Plant and Environmental Sciences, University of the Witwatersrand, WITS, Private Bag 3, Johannesburg, 2050, South Africa, Department of Environmental Science, Rhodes University, 50 Somerset Street, Grahamstown, 6139, South Africa; Witkowski E.T.F., School of Animal, Plant and Environmental Sciences, University of the Witwatersrand, WITS, Private Bag 3, Johannesburg, 2050, South Africa; Erasmus B.F.N., Global Change Institute, University of the Witwatersrand, WITS, Private Bag 3, Johannesburg, 2050, South Africa; Asner G.P., Department of Global Ecology, Carnegie Institution for Science, 260 Panama Street, Stanford, 94305, CA, United States; Fisher J.T., School of Animal, Plant and Environmental Sciences, University of the Witwatersrand, WITS, Private Bag 3, Johannesburg, 2050, South Africa; Mathieu R., Department of Geography, Geomatics, and Meteorology, University of Pretoria, Private Bag X20, Hatfield, 0028, South Africa, Ecosystems Earth Observation, Natural Resources and the Environment, Council for Scientific and Industrial Research, PO Box 395, Pretoria, 0001, South Africa; Wessels K.J., Department of Geography, Geomatics, and Meteorology, University of Pretoria, Private Bag X20, Hatfield, 0028, South Africa, Remote Sensing Research Unit, Meraka Institute, Council for Scientific and Industrial Research, PO Box 395, Pretoria, 0001, South Africa, Department of Geography and GeoInformation Science, George Mason University, 4400 University Drive, MS 6C3, Fairfax, 22030, VA, United States","P.J. Mograbi; Department of Environmental Science, Rhodes University, Grahamstown, 50 Somerset Street, 6139, South Africa; email: penny.mograbi@gmail.com","","John Wiley and Sons Ltd","10853278","","","","English","Land Degrad. Dev.","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85056700057"
"Torres-Sánchez J.; Marín D.; De Castro A.I.; Oria I.; Jiménez-Brenes F.M.; Miranda C.; Santesteban L.G.; López-Granados F.","Torres-Sánchez, J. (55614963700); Marín, D. (57204724506); De Castro, A.I. (57194778957); Oria, I. (57215287398); Jiménez-Brenes, F.M. (57194772328); Miranda, C. (8595162500); Santesteban, L.G. (8595162300); López-Granados, F. (55879881000)","55614963700; 57204724506; 57194778957; 57215287398; 57194772328; 8595162500; 8595162300; 55879881000","Assessment of vineyard trimming and leaf removal using UAV photogrammetry","2019","Precision Agriculture 2019 - Papers Presented at the 12th European Conference on Precision Agriculture, ECPA 2019","","","","187","192","2","10.3920/978-90-8686-888-9_22","https://www.scopus.com/pages/publications/85073730306?origin=resultslist","Institute for Sustainable Agriculture, Campus Alameda del Obispo, Avda. Menéndez Pidal s/n, Córdoba, 14004, Spain; Universidad Pública de Navarra, Dpto. Agronomía, Biotecnología y Alimentación, Edificio Los Olivos, Pamplona, 31006, Spain","Torres-Sánchez J., Institute for Sustainable Agriculture, Campus Alameda del Obispo, Avda. Menéndez Pidal s/n, Córdoba, 14004, Spain; Marín D., Universidad Pública de Navarra, Dpto. Agronomía, Biotecnología y Alimentación, Edificio Los Olivos, Pamplona, 31006, Spain; De Castro A.I., Institute for Sustainable Agriculture, Campus Alameda del Obispo, Avda. Menéndez Pidal s/n, Córdoba, 14004, Spain; Oria I., Universidad Pública de Navarra, Dpto. Agronomía, Biotecnología y Alimentación, Edificio Los Olivos, Pamplona, 31006, Spain; Jiménez-Brenes F.M., Institute for Sustainable Agriculture, Campus Alameda del Obispo, Avda. Menéndez Pidal s/n, Córdoba, 14004, Spain; Miranda C., Universidad Pública de Navarra, Dpto. Agronomía, Biotecnología y Alimentación, Edificio Los Olivos, Pamplona, 31006, Spain; Santesteban L.G., Universidad Pública de Navarra, Dpto. Agronomía, Biotecnología y Alimentación, Edificio Los Olivos, Pamplona, 31006, Spain; López-Granados F., Institute for Sustainable Agriculture, Campus Alameda del Obispo, Avda. Menéndez Pidal s/n, Córdoba, 14004, Spain","J. Torres-Sánchez; Institute for Sustainable Agriculture, Campus Alameda del Obispo, Córdoba, Avda. Menéndez Pidal s/n, 14004, Spain; email: jtorres@ias.csic.es","Stafford J.V.","Wageningen Academic Publishers","","978-908686337-2","","","English","Precis. Agric. - Pap. Present. Eur. Conf. Precis. Agric., ECPA","Conference paper","Final","","Scopus","2-s2.0-85073730306"
"Wang C.; Luo T.; Zhao L.; Tang Y.; Zou X.","Wang, Chenglin (57189024596); Luo, Tianhong (55431399300); Zhao, Lijun (57191521088); Tang, Yunchao (55864682000); Zou, Xiangjun (14053286400)","57189024596; 55431399300; 57191521088; 55864682000; 14053286400","Window Zooming-Based Localization Algorithm of Fruit and Vegetable for Harvesting Robot","2019","IEEE Access","7","","8752436","103639","103649","50","10.1109/ACCESS.2019.2925812","https://www.scopus.com/pages/publications/85074643305?origin=resultslist","College of Mechanical and Electrical Engineering, Chongqing University of Arts and Sciences, Chongqing, China; College of Urban and Rural Construction, Zhongkai University of Agriculture and Engineering, Guangzhou, 510225, China; College of Engineering, South China Agricultural University, Guangzhou, China","Wang C., College of Mechanical and Electrical Engineering, Chongqing University of Arts and Sciences, Chongqing, China; Luo T., College of Mechanical and Electrical Engineering, Chongqing University of Arts and Sciences, Chongqing, China; Zhao L., College of Mechanical and Electrical Engineering, Chongqing University of Arts and Sciences, Chongqing, China; Tang Y., College of Urban and Rural Construction, Zhongkai University of Agriculture and Engineering, Guangzhou, 510225, China; Zou X., College of Engineering, South China Agricultural University, Guangzhou, China","L. Zhao; College of Mechanical and Electrical Engineering, Chongqing University of Arts and Sciences, Chongqing, China; email: 20190005@cqwu.edu.cn","","Institute of Electrical and Electronics Engineers Inc.","21693536","","","","English","IEEE Access","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85074643305"
"Deng Y.; Yu K.; Yao X.; Xie Q.; Hsieh Y.; Liu J.","Deng, Yangbo (57189029108); Yu, Kunyong (24472171100); Yao, Xiong (57189028586); Xie, Qiaoya (57210388514); Hsieh, Yita (35336856900); Liu, Jian (55705876000)","57189029108; 24472171100; 57189028586; 57210388514; 35336856900; 55705876000","Estimation of Pinus massoniana leaf area using terrestrial laser scanning","2019","Forests","10","8","660","","","8","10.3390/f10080660","https://www.scopus.com/pages/publications/85070546971?origin=resultslist","College of Forestry, Fujian Agriculture and Forestry University, Fuzhou, Fujian, 350002, China","Deng Y., College of Forestry, Fujian Agriculture and Forestry University, Fuzhou, Fujian, 350002, China; Yu K., College of Forestry, Fujian Agriculture and Forestry University, Fuzhou, Fujian, 350002, China; Yao X., College of Forestry, Fujian Agriculture and Forestry University, Fuzhou, Fujian, 350002, China; Xie Q., College of Forestry, Fujian Agriculture and Forestry University, Fuzhou, Fujian, 350002, China; Hsieh Y., College of Forestry, Fujian Agriculture and Forestry University, Fuzhou, Fujian, 350002, China; Liu J., College of Forestry, Fujian Agriculture and Forestry University, Fuzhou, Fujian, 350002, China","K. Yu; College of Forestry, Fujian Agriculture and Forestry University, Fuzhou, Fujian, 350002, China; email: yuyky@fafu.edu.cn","","MDPI AG","19994907","","","","English","Forests","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85070546971"
"Huang H.; Li X.; Chen C.","Huang, Hongyu (57199060381); Li, Xu (57202419523); Chen, Chongcheng (11940377800)","57199060381; 57202419523; 11940377800","Individual tree crown detection and delineation from very-high-resolution UAV images based on bias field and marker-controlled watershed segmentation algorithms","2018","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","11","7","","2253","2262","128","10.1109/JSTARS.2018.2830410","https://www.scopus.com/pages/publications/85048467943?origin=resultslist","National Engineering Research Centre of Geospatial Information Technology, Key Laboratory of Spatial Data Mining and Information Sharing of Ministry of Education, Fuzhou University, Fuzhou, 350116, China","Huang H., National Engineering Research Centre of Geospatial Information Technology, Key Laboratory of Spatial Data Mining and Information Sharing of Ministry of Education, Fuzhou University, Fuzhou, 350116, China; Li X., National Engineering Research Centre of Geospatial Information Technology, Key Laboratory of Spatial Data Mining and Information Sharing of Ministry of Education, Fuzhou University, Fuzhou, 350116, China; Chen C., National Engineering Research Centre of Geospatial Information Technology, Key Laboratory of Spatial Data Mining and Information Sharing of Ministry of Education, Fuzhou University, Fuzhou, 350116, China","H. Huang; National Engineering Research Centre of Geospatial Information Technology, Key Laboratory of Spatial Data Mining and Information Sharing of Ministry of Education, Fuzhou University, Fuzhou, 350116, China; email: hhy1@fzu.edu.cn","","Institute of Electrical and Electronics Engineers","19391404","","","","English","IEEE J. Sel. Top. Appl. Earth Obs. Remote Sens.","Article","Final","","Scopus","2-s2.0-85048467943"
"Geng L.; Li M.; Fan W.; Wang B.","Geng, Lin (57204420440); Li, Mingze (24070943000); Fan, Wenyi (15829229300); Wang, Bin (57210246986)","57204420440; 24070943000; 15829229300; 57210246986","Individual Tree Structure Parameters and Effective Crown of the Stand Extraction Base on Airborn LiDAR Data; [基于机载LiDAR的单木结构参数及林分有效冠的提取]","2018","Linye Kexue/Scientia Silvae Sinicae","54","7","","62","72","22","10.11707/j.1001-7488.20180707","https://www.scopus.com/pages/publications/85055517617?origin=resultslist","School of Forestry, Northeast Forestry University, Harbin, 150040, China","Geng L., School of Forestry, Northeast Forestry University, Harbin, 150040, China; Li M., School of Forestry, Northeast Forestry University, Harbin, 150040, China; Fan W., School of Forestry, Northeast Forestry University, Harbin, 150040, China; Wang B., School of Forestry, Northeast Forestry University, Harbin, 150040, China","","","Chinese Society of Forestry","10017488","","","","Chinese","Linye Kexue/Sci. Silvae Sinicae","Article","Final","","Scopus","2-s2.0-85055517617"
"Narumi T.; Aoki S.; Yokoshima T.; Uyama N.; Fukushima S.; Tabuchi G.; Kanamori H.; Wakabayashi S.","Narumi, T. (59572350300); Aoki, S. (57203953749); Yokoshima, T. (57200139680); Uyama, N. (36802918300); Fukushima, S. (57205941087); Tabuchi, G. (54394320200); Kanamori, H. (57203995333); Wakabayashi, S. (7102828775)","59572350300; 57203953749; 57200139680; 36802918300; 57205941087; 54394320200; 57203995333; 7102828775","Preliminary system design for teleoperating construction in extreme environments","2018","ISARC 2018 - 35th International Symposium on Automation and Robotics in Construction and International AEC/FM Hackathon: The Future of Building Things","","","","","","1","10.22260/isarc2018/0038","https://www.scopus.com/pages/publications/85086056842?origin=resultslist","Shimizu Corporation, Institute of Technology, Japan; Japan Aerospace Exploration Agency, Japan","Narumi T., Shimizu Corporation, Institute of Technology, Japan; Aoki S., Shimizu Corporation, Institute of Technology, Japan; Yokoshima T., Shimizu Corporation, Institute of Technology, Japan; Uyama N., Shimizu Corporation, Institute of Technology, Japan; Fukushima S., Shimizu Corporation, Institute of Technology, Japan; Tabuchi G., Japan Aerospace Exploration Agency, Japan; Kanamori H., Japan Aerospace Exploration Agency, Japan; Wakabayashi S., Japan Aerospace Exploration Agency, Japan","T. Narumi; Shimizu Corporation, Institute of Technology, Japan; email: narumi@shimz.co.jp","","International Association for Automation and Robotics in Construction I.A.A.R.C)","","","","","English","ISARC - Int. Symp. Autom. Robot. in Constr. Int. AEC/FM Hackathon: The Future of Build. Things","Conference paper","Final","","Scopus","2-s2.0-85086056842"
"Chen S.; Liu H.; Feng Z.; Shen C.; Chen P.","Chen, Shilin (57207040155); Liu, Haiyang (57205448296); Feng, Zhongke (8877963600); Shen, Chaoyong (57204780265); Chen, Panpan (57207031100)","57207040155; 57205448296; 8877963600; 57204780265; 57207031100","Applicability of personal laser scanning in forestry inventory","2019","PLoS ONE","14","2","e0211392","","","132","10.1371/journal.pone.0211392","https://www.scopus.com/pages/publications/85062168621?origin=resultslist","Precision Forestry Key Laboratory of Beijing, Forestry College, Beijing Forestry University, Beijing, China","Chen S., Precision Forestry Key Laboratory of Beijing, Forestry College, Beijing Forestry University, Beijing, China; Liu H., Precision Forestry Key Laboratory of Beijing, Forestry College, Beijing Forestry University, Beijing, China; Feng Z., Precision Forestry Key Laboratory of Beijing, Forestry College, Beijing Forestry University, Beijing, China; Shen C., Precision Forestry Key Laboratory of Beijing, Forestry College, Beijing Forestry University, Beijing, China; Chen P., Precision Forestry Key Laboratory of Beijing, Forestry College, Beijing Forestry University, Beijing, China","Z. Feng; Precision Forestry Key Laboratory of Beijing, Forestry College, Beijing Forestry University, Beijing, China; email: fengzhongke@126.com","","Public Library of Science","19326203","","POLNC","30811414","English","PLoS ONE","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85062168621"
"Santos M.J.; Disney M.; Chave J.","Santos, Maria J. (55851941421); Disney, Mathias (7006197933); Chave, Jérôme (7006423157)","55851941421; 7006197933; 7006423157","Detecting human presence and influence on neotropical forests with remote sensing","2018","Remote Sensing","10","10","1593","","","15","10.3390/rs10101593","https://www.scopus.com/pages/publications/85055411228?origin=resultslist","University Research Priority Program in Global Change and Biodiversity and Department of Geography, University of Zürich, Zürich, 8057, Switzerland; Department of Geography, University College London and NERC National Centre for Earth Observation (NCEO), UCL Dept. of Geography, Office 113, Pearson Building, Gower Street, London, WC1E 6BT, United Kingdom; Laboratoire Evolution et Diversité Biologique (EDB), UMR 5174, CNRS/UPS/IRD, Bâtiment 4R1 118, route de Narbonne, Toulouse, 31062, France","Santos M.J., University Research Priority Program in Global Change and Biodiversity and Department of Geography, University of Zürich, Zürich, 8057, Switzerland; Disney M., Department of Geography, University College London and NERC National Centre for Earth Observation (NCEO), UCL Dept. of Geography, Office 113, Pearson Building, Gower Street, London, WC1E 6BT, United Kingdom; Chave J., Laboratoire Evolution et Diversité Biologique (EDB), UMR 5174, CNRS/UPS/IRD, Bâtiment 4R1 118, route de Narbonne, Toulouse, 31062, France","M.J. Santos; University Research Priority Program in Global Change and Biodiversity and Department of Geography, University of Zürich, Zürich, 8057, Switzerland; email: maria.j.santos@geo.uzh.ch","","MDPI AG","20724292","","","","English","Remote Sens.","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85055411228"
