"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Correspondence Address","Editors","Publisher","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Divya V.; Pakruddin B.; Manasa C.N.; Meti T.","Divya, V. (60598176100); Pakruddin, B. (58929384900); Manasa, C.N. (57478191500); Meti, Tanuja (60598450800)","60598176100; 58929384900; 57478191500; 60598450800","A comprehensive analysis of YOLO models for pomegranate (Punica granatum) fruit disease detection and classification","2026","6th Biennial International Conference on Nascent Technologies in Engineering, ICNTE 2026","","","","","","0","10.1109/ICNTE66387.2026.11437464","https://www.scopus.com/pages/publications/105036723369?origin=resultslist","Presidency University, School of CSE & IS, Bengaluru, 560064, India","Divya V., Presidency University, School of CSE & IS, Bengaluru, 560064, India; Pakruddin B., Presidency University, School of CSE & IS, Bengaluru, 560064, India; Manasa C.N., Presidency University, School of CSE & IS, Bengaluru, 560064, India; Meti T., Presidency University, School of CSE & IS, Bengaluru, 560064, India","V. Divya; Presidency University, School of CSE & IS, Bengaluru, 560064, India; email: divyacai0119@gmail.com","","Institute of Electrical and Electronics Engineers Inc.","","979-833157378-2","","","English","Bienn. Int. Conf. Nascent Technol. Eng., ICNTE","Conference paper","Final","","Scopus","2-s2.0-105036723369"
"Chen D.-F.; Lai Y.; Wang C.-C.","Chen, Der-Fa (60686500900); Lai, Yanyu (60686271200); Wang, Chih-Chung (36680967600)","60686500900; 60686271200; 36680967600","Post-Die-Bond Defect Detection in Semiconductor Packaging AOI Under Extreme Data Scarcity: Copy-Paste Augmentation and Leakage-Aware Evaluation","2026","IEEE Access","14","","","94774","94787","0","10.1109/ACCESS.2026.3702583","https://www.scopus.com/pages/publications/105041471409?origin=resultslist","Graduate Institute of Technological and Vocational Education, National Changhua University of Education, Changhua, 50058, Taiwan; Department of Electrical and Mechanical Technology, National Changhua University of Education, Changhua, 50058, Taiwan; Department of Electrical and Mechanical Engineering, National Changhua University of Education, Changhua, 50058, Taiwan","Chen D.-F., Graduate Institute of Technological and Vocational Education, National Changhua University of Education, Changhua, 50058, Taiwan; Lai Y., Department of Electrical and Mechanical Technology, National Changhua University of Education, Changhua, 50058, Taiwan; Wang C.-C., Department of Electrical and Mechanical Engineering, National Changhua University of Education, Changhua, 50058, Taiwan","Y. Lai; Department of Electrical and Mechanical Technology, National Changhua University of Education, Changhua, 50058, Taiwan; email: D1031007@gm.ncue.edu.tw","","Institute of Electrical and Electronics Engineers Inc.","21693536","","","","English","IEEE Access","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105041471409"
"Zhao W.; Ding X.; Wang J.","Zhao, Wenyan (60675823900); Ding, Xue (56120145700); Wang, Jinliang (57188869304)","60675823900; 56120145700; 57188869304","SDGD-YOLO: a lightweight detection model for assessing the ripeness of black raspberries in complex greenhouse environments","2026","Frontiers in Plant Science","17","","1843631","","","0","10.3389/fpls.2026.1843631","https://www.scopus.com/pages/publications/105041034432?origin=resultslist","Faculty of Geography, Yunnan Normal University, Kunming, China; Key Laboratory of Resources and Environmental Remote Sensing, Yunnan Provincial Universities, Kunming, China; Yunnan Provincial Engineering Research Centre for Geospatial Information Technology, Kunming, China","Zhao W., Faculty of Geography, Yunnan Normal University, Kunming, China, Key Laboratory of Resources and Environmental Remote Sensing, Yunnan Provincial Universities, Kunming, China, Yunnan Provincial Engineering Research Centre for Geospatial Information Technology, Kunming, China; Ding X., Faculty of Geography, Yunnan Normal University, Kunming, China, Key Laboratory of Resources and Environmental Remote Sensing, Yunnan Provincial Universities, Kunming, China, Yunnan Provincial Engineering Research Centre for Geospatial Information Technology, Kunming, China; Wang J., Faculty of Geography, Yunnan Normal University, Kunming, China, Key Laboratory of Resources and Environmental Remote Sensing, Yunnan Provincial Universities, Kunming, China, Yunnan Provincial Engineering Research Centre for Geospatial Information Technology, Kunming, China","X. Ding; Faculty of Geography, Yunnan Normal University, Kunming, China; email: 4228@ynnu.edu.cn","","Frontiers Media SA","1664462X","","","","English","Front. Plant Sci.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105041034432"
"Wang C.; Dai Y.; Sun P.; Zhang L.; Wang B.; Duan L.; Wang J.","Wang, Chunshan (23111322000); Dai, Yifei (60245753100); Sun, PeiPei (60245922700); Zhang, Lijie (56195925800); Wang, Bianyin (53064817700); Duan, Lijuan (22333554700); Wang, Jianchun (57216982236)","23111322000; 60245753100; 60245922700; 56195925800; 53064817700; 22333554700; 57216982236","MRLCM-YOLO: A lightweight and multi scale enhanced model for detecting cowpea pests in complex field environments","2026","Smart Agricultural Technology","13","","101676","","","3","10.1016/j.atech.2025.101676","https://www.scopus.com/pages/publications/105025126587?origin=resultslist","School of Information Science and Technology, Hebei Agricultural University, Baoding, 071000, China; Dryland Farming Institute, Hebei Academy of Agricultural and Forestry Science, Hengshui, 053000, China; College of Computer Science of Beijing University of Technology, Beijing, 100124, China; Information Research Institute of Tianjin Academy of Agricultural Sciences, Tianjin, 300192, China; Engineering Research Center for Agricultural Remote Sensing Application of Hebei Province, Baoding, 071000, China","Wang C., School of Information Science and Technology, Hebei Agricultural University, Baoding, 071000, China, Engineering Research Center for Agricultural Remote Sensing Application of Hebei Province, Baoding, 071000, China; Dai Y., School of Information Science and Technology, Hebei Agricultural University, Baoding, 071000, China, Engineering Research Center for Agricultural Remote Sensing Application of Hebei Province, Baoding, 071000, China; Sun P., School of Information Science and Technology, Hebei Agricultural University, Baoding, 071000, China, Engineering Research Center for Agricultural Remote Sensing Application of Hebei Province, Baoding, 071000, China; Zhang L., School of Information Science and Technology, Hebei Agricultural University, Baoding, 071000, China, Engineering Research Center for Agricultural Remote Sensing Application of Hebei Province, Baoding, 071000, China; Wang B., Dryland Farming Institute, Hebei Academy of Agricultural and Forestry Science, Hengshui, 053000, China; Duan L., College of Computer Science of Beijing University of Technology, Beijing, 100124, China; Wang J., Information Research Institute of Tianjin Academy of Agricultural Sciences, Tianjin, 300192, China","C. Wang; School of Information Science and Technology, Hebei Agricultural University, Baoding, 071000, China; email: wangchunshan@hebau.edu.cn; L. Zhang; School of Information Science and Technology, Hebei Agricultural University, Baoding, 071000, China; email: ljzhang@ysu.edu.cn; B. Wang; Dryland Farming Institute, Hebei Academy of Agricultural and Forestry Science, Hengshui, 053000, China; email: bianyinwang@163.com","","Elsevier B.V.","27723755","","","","English","Smart Agric. Technol.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105025126587"
"Zhang S.; Wang B.","Zhang, Shuai (60513316500); Wang, Botao (57216235202)","60513316500; 57216235202","Lightweight pest segmentation model based on improved YOLO11 seg; [基于改进 YOLO11-seg 的轻量化病虫害分割模型]","2025","Nongye Gongcheng Xuebao/Transactions of the Chinese Society of Agricultural Engineering","41","24","","173","181","1","10.11975/j.issn.1002-6819.202507047","https://www.scopus.com/pages/publications/105033059879?origin=resultslist","School of Information Science and Technology, China; Beijing University of Technology, Beijing, 100124, China","Zhang S., School of Information Science and Technology, China, Beijing University of Technology, Beijing, 100124, China; Wang B., School of Information Science and Technology, China, Beijing University of Technology, Beijing, 100124, China","","","Chinese Society of Agricultural Engineering","10026819","","NGOXE","","Chinese","Nongye Gongcheng Xuebao","Article","Final","","Scopus","2-s2.0-105033059879"
"Balakrishnan P.; Leema A.A.; Suresh Nagarajan S.; Rashmika K.S.; Rahul Kumar J.","Balakrishnan, P. (57197462965); Leema, A. Anny (55630786400); Suresh Nagarajan, S. (60676055900); Rashmika, K.S. (60676933700); Rahul Kumar, J. (60676503100)","57197462965; 55630786400; 60676055900; 60676933700; 60676503100","DeepTrackSecure: an integrated classification-detection system with predictive risk analytics for proactive railway safety management","2026","Frontiers in Artificial Intelligence","9","","1800348","","","0","10.3389/frai.2026.1800348","https://www.scopus.com/pages/publications/105041116717?origin=resultslist","School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India","Balakrishnan P., School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India; Leema A.A., School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India; Suresh Nagarajan S., School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India; Rashmika K.S., School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India; Rahul Kumar J., School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India","A.A. Leema; School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India; email: annyleema.a@vit.ac.in","","Frontiers Media SA","26248212","","","","English","Frontier. Artif. Intell.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105041116717"
"Niu S.; Xu X.; Liang A.; Yun Y.; Hao F.; Bai J.; Sheng W.; Ma D.","Niu, Siqi (58929916100); Xu, Xiaolin (58929561900); Liang, Ao (58929390100); Yun, Yuliang (55504563400); Hao, Fengqi (56433979400); Bai, Jinqiang (55889538000); Sheng, Wenyi (59497699000); Ma, Dexin (55826328300)","58929916100; 58929561900; 58929390100; 55504563400; 56433979400; 55889538000; 59497699000; 55826328300","High accuracy identification of maize seed varieties based on a lightweight improved YOLOv8","2025","Scientific Reports","15","1","18541","","","6","10.1038/s41598-025-00499-0","https://www.scopus.com/pages/publications/105006894572?origin=resultslist","Qingdao Agricultural University, Qingdao, 266109, China; Qilu University of Technology (Shandong Academy of Sciences), Jinan, 250014, China; China Agricultural University, Beijing, 100083, China","Niu S., Qingdao Agricultural University, Qingdao, 266109, China; Xu X., Qingdao Agricultural University, Qingdao, 266109, China; Liang A., Qingdao Agricultural University, Qingdao, 266109, China; Yun Y., Qingdao Agricultural University, Qingdao, 266109, China; Hao F., Qilu University of Technology (Shandong Academy of Sciences), Jinan, 250014, China; Bai J., Qilu University of Technology (Shandong Academy of Sciences), Jinan, 250014, China; Sheng W., China Agricultural University, Beijing, 100083, China; Ma D., Qingdao Agricultural University, Qingdao, 266109, China","D. Ma; Qingdao Agricultural University, Qingdao, 266109, China; email: madexin@163.com","","Nature Research","20452322","","","40425696","English","Sci. Rep.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105006894572"
"Ha T.T.; Pham T.N.; Thai T.T.; Le A.T.; Mai T.-D.; Chung Y.S.","Ha, Trong Tai (60126933400); Pham, Thi Nga (60126933500); Thai, Thanh Tuan (57156097800); Le, Anh Tuan (57368010000); Mai, Tien-Dung (56913018600); Chung, Yong Suk (36983850100)","60126933400; 60126933500; 57156097800; 57368010000; 56913018600; 36983850100","Applying machine learning for chili pepper phenotyping and feature extraction","2025","Smart Agricultural Technology","12","","101458","","","1","10.1016/j.atech.2025.101458","https://www.scopus.com/pages/publications/105017863990?origin=resultslist","Faculty of Computer Science, University of Information Technology, Ho Chi Minh City, 70000, Viet Nam; Vietnam National University, Ho Chi Minh City, 70000, Viet Nam; Department of Plant Resources and Environment, Jeju National University, Jeju, 63243, South Korea; Faculty of Biology and Biotechnology, University of Science, Ho Chi Minh City, 70000, Viet Nam","Ha T.T., Faculty of Computer Science, University of Information Technology, Ho Chi Minh City, 70000, Viet Nam, Vietnam National University, Ho Chi Minh City, 70000, Viet Nam; Pham T.N., Faculty of Computer Science, University of Information Technology, Ho Chi Minh City, 70000, Viet Nam, Vietnam National University, Ho Chi Minh City, 70000, Viet Nam; Thai T.T., Faculty of Computer Science, University of Information Technology, Ho Chi Minh City, 70000, Viet Nam, Vietnam National University, Ho Chi Minh City, 70000, Viet Nam, Department of Plant Resources and Environment, Jeju National University, Jeju, 63243, South Korea; Le A.T., Vietnam National University, Ho Chi Minh City, 70000, Viet Nam, Faculty of Biology and Biotechnology, University of Science, Ho Chi Minh City, 70000, Viet Nam; Mai T.-D., Faculty of Computer Science, University of Information Technology, Ho Chi Minh City, 70000, Viet Nam, Vietnam National University, Ho Chi Minh City, 70000, Viet Nam; Chung Y.S., Department of Plant Resources and Environment, Jeju National University, Jeju, 63243, South Korea","T.-D. Mai; Faculty of Computer Science, University of Information Technology, Ho Chi Minh City, 70000, Viet Nam; email: dungmt@uit.edu.vn; Y.S. Chung; Department of Plant Resources and Environment, Jeju National University, Jeju, 63243, South Korea; email: yschung@jejunu.ac.kr","","Elsevier B.V.","27723755","","","","English","Smart Agric. Technol.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105017863990"
"Tian S.; Tao Z.; Li K.; Rao Y.; Xie X.; Yuan Y.; Zhu J.","Tian, Sasa (60559922300); Tao, Zhiqing (58958182500); Li, Ke (36466686900); Rao, Yuan (56343988100); Xie, Xianhong (57208641965); Yuan, Yuan (60560666000); Zhu, Jun (59609926800)","60559922300; 58958182500; 36466686900; 56343988100; 57208641965; 60560666000; 59609926800","SCFM-DETR: an enhanced transformer-based method for automated maize disease detection in field environments","2026","Plant Methods","22","1","27","","","1","10.1186/s13007-026-01507-8","https://www.scopus.com/pages/publications/105034913700?origin=resultslist","School of Information and Artificial Intelligence, Anhui Agricultural University, Anhui, Hefei, 230036, China; Hefei Institutes of Physical Science, Chinese Academy of Sciences, Anhui, Hefei, 230031, China","Tian S., School of Information and Artificial Intelligence, Anhui Agricultural University, Anhui, Hefei, 230036, China; Tao Z., School of Information and Artificial Intelligence, Anhui Agricultural University, Anhui, Hefei, 230036, China; Li K., School of Information and Artificial Intelligence, Anhui Agricultural University, Anhui, Hefei, 230036, China; Rao Y., School of Information and Artificial Intelligence, Anhui Agricultural University, Anhui, Hefei, 230036, China; Xie X., School of Information and Artificial Intelligence, Anhui Agricultural University, Anhui, Hefei, 230036, China; Yuan Y., Hefei Institutes of Physical Science, Chinese Academy of Sciences, Anhui, Hefei, 230031, China; Zhu J., School of Information and Artificial Intelligence, Anhui Agricultural University, Anhui, Hefei, 230036, China","J. Zhu; School of Information and Artificial Intelligence, Anhui Agricultural University, Hefei, Anhui, 230036, China; email: zhujun@ahau.edu.cn","","BioMed Central Ltd","17464811","","","","English","Plant Methods","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105034913700"
"Liu R.; Chen Y.; Yang D.; Yang J.","Liu, Ran (59718871900); Chen, Yawen (60236651100); Yang, Dong (57217462297); Yang, Jingjing (56898178900)","59718871900; 60236651100; 57217462297; 56898178900","A Dual-Detection Method for Cashew Ripeness and Anthrax Based on YOLOv11-NSDDil","2026","Computers, Materials and Continua","86","2","","","","1","10.32604/cmc.2025.070734","https://www.scopus.com/pages/publications/105024679194?origin=resultslist","School of Information Science and Engineering, Hebei North University, Zhangjiakou, 075000, China","Liu R., School of Information Science and Engineering, Hebei North University, Zhangjiakou, 075000, China; Chen Y., School of Information Science and Engineering, Hebei North University, Zhangjiakou, 075000, China; Yang D., School of Information Science and Engineering, Hebei North University, Zhangjiakou, 075000, China; Yang J., School of Information Science and Engineering, Hebei North University, Zhangjiakou, 075000, China","D. Yang; School of Information Science and Engineering, Hebei North University, Zhangjiakou, 075000, China; email: yangdong@hebeinu.edu.cn; J. Yang; School of Information Science and Engineering, Hebei North University, Zhangjiakou, 075000, China; email: landryyang@hebeinu.edu.cn","","Tech Science Press","15462218","","","","English","Comput. Mater. Continua","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105024679194"
"Jiang T.; Li L.; Zhang Z.; Yu X.; Zhu Y.; Li L.; Liu Y.; Bai Y.; Tang Z.; Liu S.; Zhang Y.; Duan Z.; Yin D.; Jin X.","Jiang, Tiantian (58862203100); Li, Liang (56355436800); Zhang, Zhen (57004641500); Yu, Xun (57223925712); Zhu, Yanqin (58862203000); Li, Liming (58862450300); Liu, Yadong (57214950634); Bai, Yali (59916865600); Tang, Ziqian (57929154700); Liu, Shuaibing (57207952537); Zhang, Yan (60137204300); Duan, Zheng (60137726900); Yin, Dameng (55776553200); Jin, Xiuliang (53979940800)","58862203100; 56355436800; 57004641500; 57223925712; 58862203000; 58862450300; 57214950634; 59916865600; 57929154700; 57207952537; 60137204300; 60137726900; 55776553200; 53979940800","YOLO-light-pruned: A lightweight model for monitoring maize seedling count and leaf age using near-ground and UAV RGB images","2026","Artificial Intelligence in Agriculture","16","1","","164","186","5","10.1016/j.aiia.2025.10.002","https://www.scopus.com/pages/publications/105018451387?origin=resultslist","State Key Laboratory of Crop Gene Resources and Breeding/Institute of Crop Sciences, Chinese Academy of Agricultural Sciences, Beijing, 100081, China; School of Geomatics, Anhui University of Science and Technology, Huainan, 232001, China; National Nanfan Research Institute (Sanya), Chinese Academy of Agricultural Sciences, Sanya, 572024, China; Information Technology Group, Wageningen University & Research, Wageningen, 6708 PB, Netherlands; School of Mechanical Engineering, Xinjiang University, Urumqi, 830046, China","Jiang T., State Key Laboratory of Crop Gene Resources and Breeding/Institute of Crop Sciences, Chinese Academy of Agricultural Sciences, Beijing, 100081, China, School of Geomatics, Anhui University of Science and Technology, Huainan, 232001, China, National Nanfan Research Institute (Sanya), Chinese Academy of Agricultural Sciences, Sanya, 572024, China; Li L., State Key Laboratory of Crop Gene Resources and Breeding/Institute of Crop Sciences, Chinese Academy of Agricultural Sciences, Beijing, 100081, China; Zhang Z., School of Geomatics, Anhui University of Science and Technology, Huainan, 232001, China; Yu X., State Key Laboratory of Crop Gene Resources and Breeding/Institute of Crop Sciences, Chinese Academy of Agricultural Sciences, Beijing, 100081, China; Zhu Y., State Key Laboratory of Crop Gene Resources and Breeding/Institute of Crop Sciences, Chinese Academy of Agricultural Sciences, Beijing, 100081, China, School of Geomatics, Anhui University of Science and Technology, Huainan, 232001, China; Li L., State Key Laboratory of Crop Gene Resources and Breeding/Institute of Crop Sciences, Chinese Academy of Agricultural Sciences, Beijing, 100081, China, School of Geomatics, Anhui University of Science and Technology, Huainan, 232001, China; Liu Y., State Key Laboratory of Crop Gene Resources and Breeding/Institute of Crop Sciences, Chinese Academy of Agricultural Sciences, Beijing, 100081, China, National Nanfan Research Institute (Sanya), Chinese Academy of Agricultural Sciences, Sanya, 572024, China; Bai Y., State Key Laboratory of Crop Gene Resources and Breeding/Institute of Crop Sciences, Chinese Academy of Agricultural Sciences, Beijing, 100081, China, National Nanfan Research Institute (Sanya), Chinese Academy of Agricultural Sciences, Sanya, 572024, China, Information Technology Group, Wageningen University & Research, Wageningen, 6708 PB, Netherlands; Tang Z., State Key Laboratory of Crop Gene Resources and Breeding/Institute of Crop Sciences, Chinese Academy of Agricultural Sciences, Beijing, 100081, China, National Nanfan Research Institute (Sanya), Chinese Academy of Agricultural Sciences, Sanya, 572024, China; Liu S., State Key Laboratory of Crop Gene Resources and Breeding/Institute of Crop Sciences, Chinese Academy of Agricultural Sciences, Beijing, 100081, China, National Nanfan Research Institute (Sanya), Chinese Academy of Agricultural Sciences, Sanya, 572024, China; Zhang Y., State Key Laboratory of Crop Gene Resources and Breeding/Institute of Crop Sciences, Chinese Academy of Agricultural Sciences, Beijing, 100081, China, School of Geomatics, Anhui University of Science and Technology, Huainan, 232001, China; Duan Z., State Key Laboratory of Crop Gene Resources and Breeding/Institute of Crop Sciences, Chinese Academy of Agricultural Sciences, Beijing, 100081, China, School of Mechanical Engineering, Xinjiang University, Urumqi, 830046, China; Yin D., State Key Laboratory of Crop Gene Resources and Breeding/Institute of Crop Sciences, Chinese Academy of Agricultural Sciences, Beijing, 100081, China, National Nanfan Research Institute (Sanya), Chinese Academy of Agricultural Sciences, Sanya, 572024, China; Jin X., State Key Laboratory of Crop Gene Resources and Breeding/Institute of Crop Sciences, Chinese Academy of Agricultural Sciences, Beijing, 100081, China, National Nanfan Research Institute (Sanya), Chinese Academy of Agricultural Sciences, Sanya, 572024, China","D. Yin; State Key Laboratory of Crop Gene Resources and Breeding/Institute of Crop Sciences, Chinese Academy of Agricultural Sciences, Beijing, 100081, China; email: yindameng@caas.cn","","KeAi Communications Co.","25897217","","","","English","Artif. Intell. Agric.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105018451387"
"Azadpour A.; Mollazade K.; Ramezani M.; Samimi-Akhijahani H.","Azadpour, Aram (59653324800); Mollazade, Kaveh (34771823000); Ramezani, Mohsen (56482916900); Samimi-Akhijahani, Hadi (24077510800)","59653324800; 34771823000; 56482916900; 24077510800","Automated grading of oleaster fruit using deep learning","2025","Scientific Reports","15","1","5206","","","6","10.1038/s41598-025-89358-6","https://www.scopus.com/pages/publications/85218836076?origin=resultslist","Department of Biosystems Engineering, Faculty of Agriculture, University of Kurdistan, Sanandaj, Iran; Department of Computer Engineering, Faculty of Engineering, University of Kurdistan, Sanandaj, Iran","Azadpour A., Department of Biosystems Engineering, Faculty of Agriculture, University of Kurdistan, Sanandaj, Iran; Mollazade K., Department of Biosystems Engineering, Faculty of Agriculture, University of Kurdistan, Sanandaj, Iran; Ramezani M., Department of Computer Engineering, Faculty of Engineering, University of Kurdistan, Sanandaj, Iran; Samimi-Akhijahani H., Department of Biosystems Engineering, Faculty of Agriculture, University of Kurdistan, Sanandaj, Iran","K. Mollazade; Department of Biosystems Engineering, Faculty of Agriculture, University of Kurdistan, Sanandaj, Iran; email: k.mollazade@uok.ac.ir","","Nature Research","20452322","","","39939355","English","Sci. Rep.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85218836076"
"Irshad A.; Omar A.F.","Irshad, Anam (60642340300); Omar, Ahmad Fairuz (36810188200)","60642340300; 36810188200","Non-destructive food grading with Vis-NIR: Chemometrics and machine learning review","2026","Journal of Food Measurement and Characterization","20","7","","13061","13088","0","10.1007/s11694-026-04554-w","https://www.scopus.com/pages/publications/105041193494?origin=resultslist","School of Physics, Universiti Sains Malaysia, Penang, 11800 USM, Malaysia","Irshad A., School of Physics, Universiti Sains Malaysia, Penang, 11800 USM, Malaysia; Omar A.F., School of Physics, Universiti Sains Malaysia, Penang, 11800 USM, Malaysia","A.F. Omar; School of Physics, Universiti Sains Malaysia, Penang, 11800 USM, Malaysia; email: fairuz_omar@usm.my","","Springer","21934126","","","","English","J. Food Meas. Charact.","Review","Final","","Scopus","2-s2.0-105041193494"
"Wang S.; Cao L.; He Q.; Li S.; Teng X.","Wang, Siyuan (60675916200); Cao, Lijie (55453267100); He, Qiushi (60677013200); Li, Sihui (60677236600); Teng, Xiaojia (60676134200)","60675916200; 55453267100; 60677013200; 60677236600; 60676134200","Cross-Scene Robustness Study of Transformer-Based Tomato Fruit Ripeness Detection Under Complex Illumination Conditions","2026","Journal of Food Process Engineering","49","6","e70623","","","0","10.1111/jfpe.70623","https://www.scopus.com/pages/publications/105041120098?origin=resultslist","School of Information Engineering, Dalian Ocean University, Dalian, China","Wang S., School of Information Engineering, Dalian Ocean University, Dalian, China; Cao L., School of Information Engineering, Dalian Ocean University, Dalian, China; He Q., School of Information Engineering, Dalian Ocean University, Dalian, China; Li S., School of Information Engineering, Dalian Ocean University, Dalian, China; Teng X., School of Information Engineering, Dalian Ocean University, Dalian, China","L. Cao; School of Information Engineering, Dalian Ocean University, Dalian, China; email: caolijie@dlou.edu.cn","","John Wiley and Sons Inc","01458876","","JFPED","","English","J Food Process Eng","Article","Final","","Scopus","2-s2.0-105041120098"
"Hoang D.-C.; Tan P.X.; Nguyen A.-N.; Ngo D.-H.; Cao M.-D.; Vu M.-Q.; Duong H.-N.; Nguyen S.-H.; Le T.-H.; Dang V.-V.; Dinh X.-T.; Nguyen M.-A.; Do M.-Q.; Giap V.-K.; Duong V.-H.","Hoang, Dinh-Cuong (57189259697); Tan, Phan Xuan (60408169800); Nguyen, Anh-Nhat (57213904796); Ngo, Duc-Huy (59963008400); Cao, Minh-Duc (59964357300); Vu, Minh-Quang (60352507600); Duong, Hoang-Nam (60173273300); Nguyen, Sy-Huong (60352245300); Le, Thi-Hong (60352330200); Dang, Van-Viet (60352330300); Dinh, Xuan-Tung (59542511300); Nguyen, Minh-Anh (60352848300); Do, Minh-Quang (59517540800); Giap, Van-Khanh (60352245400); Duong, Van-Hiep (58907656000)","57189259697; 60408169800; 57213904796; 59963008400; 59964357300; 60352507600; 60173273300; 60352245300; 60352330200; 60352330300; 59542511300; 60352848300; 59517540800; 60352245400; 58907656000","Multi-scale token fusion with Mamba adapters for efficient 3D industrial defect detection","2026","Array","30","","100976","","","0","10.1016/j.array.2026.100976","https://www.scopus.com/pages/publications/105041065396?origin=resultslist","Greenwich Vietnam, FPT University, Hanoi, 10000, Viet Nam; College of Engineering, Shibaura Institute of Technology, Tokyo, 135-8548, Japan; ICT Department, FPT University, Hanoi, 10000, Viet Nam","Hoang D.-C., Greenwich Vietnam, FPT University, Hanoi, 10000, Viet Nam; Tan P.X., College of Engineering, Shibaura Institute of Technology, Tokyo, 135-8548, Japan; Nguyen A.-N., ICT Department, FPT University, Hanoi, 10000, Viet Nam; Ngo D.-H., Greenwich Vietnam, FPT University, Hanoi, 10000, Viet Nam; Cao M.-D., Greenwich Vietnam, FPT University, Hanoi, 10000, Viet Nam; Vu M.-Q., Greenwich Vietnam, FPT University, Hanoi, 10000, Viet Nam; Duong H.-N., Greenwich Vietnam, FPT University, Hanoi, 10000, Viet Nam; Nguyen S.-H., Greenwich Vietnam, FPT University, Hanoi, 10000, Viet Nam; Le T.-H., Greenwich Vietnam, FPT University, Hanoi, 10000, Viet Nam; Dang V.-V., Greenwich Vietnam, FPT University, Hanoi, 10000, Viet Nam; Dinh X.-T., ICT Department, FPT University, Hanoi, 10000, Viet Nam; Nguyen M.-A., ICT Department, FPT University, Hanoi, 10000, Viet Nam; Do M.-Q., ICT Department, FPT University, Hanoi, 10000, Viet Nam; Giap V.-K., ICT Department, FPT University, Hanoi, 10000, Viet Nam; Duong V.-H., ICT Department, FPT University, Hanoi, 10000, Viet Nam","D.-C. Hoang; Greenwich Vietnam, FPT University, Hanoi, 10000, Viet Nam; email: cuonghd12@fe.edu.vn","","Elsevier B.V.","25900056","","","","English","Array.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105041065396"
