"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Correspondence Address","Editors","Publisher","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Sharmila G.; Rajamohan K.","Sharmila, G. (57788740400); Rajamohan, Kavitha (57789387000)","57788740400; 57789387000","A Systematic Literature Review on Image Preprocessing and Feature Extraction Techniques in Precision Agriculture","2022","Lecture Notes on Data Engineering and Communications Technologies","114","","","333","354","8","10.1007/978-981-16-9416-5_24","https://www.scopus.com/pages/publications/85133686499?origin=resultslist","Department of Computer Science, CHRIST (Deemed To Be University), Bangalore, 560029, India","Sharmila G., Department of Computer Science, CHRIST (Deemed To Be University), Bangalore, 560029, India; Rajamohan K., Department of Computer Science, CHRIST (Deemed To Be University), Bangalore, 560029, India","G. Sharmila; Department of Computer Science, CHRIST (Deemed To Be University), Bangalore, 560029, India; email: sharmila.g@res.christuniversity.in","","Springer Science and Business Media Deutschland GmbH","23674512","","","","English","Lecture. Notes. Data Eng. Commun. Tech.","Book chapter","Final","","Scopus","2-s2.0-85133686499"
"Kattenborn T.; Leitloff J.; Schiefer F.; Hinz S.","Kattenborn, Teja (56270572500); Leitloff, Jens (14031881800); Schiefer, Felix (57208191342); Hinz, Stefan (7004082496)","56270572500; 14031881800; 57208191342; 7004082496","Review on Convolutional Neural Networks (CNN) in vegetation remote sensing","2021","ISPRS Journal of Photogrammetry and Remote Sensing","173","","","24","49","1763","10.1016/j.isprsjprs.2020.12.010","https://www.scopus.com/pages/publications/85099435240?origin=resultslist","Remote Sensing Centre for Earth System Research, Leipzig University, Talstr. 35, Leipzig, 04103, Germany; Institute of Photogrammetry and Remote Sensing (IPF), Karlsruher Institute of Technology (KIT), Englerstr. 7, Karlsruhe, 76131, Germany; Institute for Geography and Geoecology (IFGG), Karlsruher Institute of Technology (KIT), Kaiserstr. 12, Karlsruhe, 76131, Germany","Kattenborn T., Remote Sensing Centre for Earth System Research, Leipzig University, Talstr. 35, Leipzig, 04103, Germany; Leitloff J., Institute of Photogrammetry and Remote Sensing (IPF), Karlsruher Institute of Technology (KIT), Englerstr. 7, Karlsruhe, 76131, Germany; Schiefer F., Institute for Geography and Geoecology (IFGG), Karlsruher Institute of Technology (KIT), Kaiserstr. 12, Karlsruhe, 76131, Germany; Hinz S., Institute of Photogrammetry and Remote Sensing (IPF), Karlsruher Institute of Technology (KIT), Englerstr. 7, Karlsruhe, 76131, Germany","T. Kattenborn; Remote Sensing Centre for Earth System Research, Leipzig University, Leipzig, Talstr. 35, 04103, Germany; email: teja.kattenborn@uni-leipzig.de","","Elsevier B.V.","09242716","","IRSEE","","English","ISPRS J. Photogramm. Remote Sens.","Short survey","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85099435240"
"Noon S.K.; Amjad M.; Qureshi M.A.; Mannan A.","Noon, Serosh Karim (57195595013); Amjad, Muhammad (57206670660); Qureshi, Muhammad Ali (36343903500); Mannan, Abdul (35119222000)","57195595013; 57206670660; 36343903500; 35119222000","Use of deep learning techniques for identification of plant leaf stresses: A review","2020","Sustainable Computing: Informatics and Systems","28","","100443","","","96","10.1016/j.suscom.2020.100443","https://www.scopus.com/pages/publications/85091804079?origin=resultslist","Department of Electrical Engineering, The Islamia University, Bahawalpur, Pakistan; Department of Electrical Engineering, NFC Institute of Engineering and Technology, Multan, Pakistan; Department of Biomedical Engineering, NFC Institute of Engineering and Technology, Multan, Pakistan","Noon S.K., Department of Electrical Engineering, The Islamia University, Bahawalpur, Pakistan, Department of Electrical Engineering, NFC Institute of Engineering and Technology, Multan, Pakistan; Amjad M., Department of Electrical Engineering, The Islamia University, Bahawalpur, Pakistan; Qureshi M.A., Department of Electrical Engineering, The Islamia University, Bahawalpur, Pakistan; Mannan A., Department of Biomedical Engineering, NFC Institute of Engineering and Technology, Multan, Pakistan","S.K. Noon; Department of Electrical Engineering, The Islamia University, Bahawalpur, Pakistan; email: seroshkarim@nfciet.edu.pk","","Elsevier Inc.","22105379","","","","English","Sustainable Computing: Informatics and Systems","Article","Final","","Scopus","2-s2.0-85091804079"
"Bu L.X.; Chen C.K.; Hu G.R.; Sugirbay A.; Chen J.","Bu, LingXin (57208534616); Chen, ChengKun (57211915411); Hu, GuangRui (57208530279); Sugirbay, Adilet (57209004043); Chen, Jun (7501886245)","57208534616; 57211915411; 57208530279; 57209004043; 7501886245","Technological development of robotic apple harvesters: A review","2020","INMATEH - Agricultural Engineering","61","2","","151","164","24","10.35633/inmateh-61-17","https://www.scopus.com/pages/publications/85090402971?origin=resultslist","College of Mechanical and Electronic Engineering, Northwest A and F University, Yangling, 712100, China; Guizhou University of Traditional Chinese Medicine, Guiyang, 550025, China; Technical faculty, S. Seifullin Kazakh Agro Technical University, Astana, 010000, Kazakhstan","Bu L.X., College of Mechanical and Electronic Engineering, Northwest A and F University, Yangling, 712100, China; Chen C.K., College of Mechanical and Electronic Engineering, Northwest A and F University, Yangling, 712100, China, Guizhou University of Traditional Chinese Medicine, Guiyang, 550025, China; Hu G.R., College of Mechanical and Electronic Engineering, Northwest A and F University, Yangling, 712100, China; Sugirbay A., College of Mechanical and Electronic Engineering, Northwest A and F University, Yangling, 712100, China, Technical faculty, S. Seifullin Kazakh Agro Technical University, Astana, 010000, Kazakhstan; Chen J., College of Mechanical and Electronic Engineering, Northwest A and F University, Yangling, 712100, China","J. Chen; College of Mechanical and Electronic Engineering, Northwest A and F University, Yangling, 712100, China; email: chenjun_jdxy@nwsuaf.edu.cn","","INMA Bucharest","20684215","","","","English","INMATEH Agric. Eng.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85090402971"
"Zeng H.; Yang J.; Yang N.; Huang J.; Long H.; Chen Y.","Zeng, Haisen (57224572661); Yang, Jia (58067748300); Yang, Nan (58067702900); Huang, Jiawen (58067659000); Long, Hao (58067656500); Chen, Ying (58067791100)","57224572661; 58067748300; 58067702900; 58067659000; 58067656500; 58067791100","A Review of the Research Progress of Pruning Robots","2022","2022 IEEE 2nd International Conference on Data Science and Computer Application, ICDSCA 2022","","","","1069","1073","11","10.1109/ICDSCA56264.2022.9988192","https://www.scopus.com/pages/publications/85146371871?origin=resultslist","Southwest Petroleum University, Nanchong, China","Zeng H., Southwest Petroleum University, Nanchong, China; Yang J., Southwest Petroleum University, Nanchong, China; Yang N., Southwest Petroleum University, Nanchong, China; Huang J., Southwest Petroleum University, Nanchong, China; Long H., Southwest Petroleum University, Nanchong, China; Chen Y., Southwest Petroleum University, Nanchong, China","H. Zeng; Southwest Petroleum University, Nanchong, China; email: 201931761435@stu.swpu.edu.cn","","Institute of Electrical and Electronics Engineers Inc.","","978-166547200-5","","","English","IEEE Int. Conf. Data Sci. Comput. Appl., ICDSCA","Conference paper","Final","","Scopus","2-s2.0-85146371871"
"Sowmiya M.; Krishnaveni S.","Sowmiya, M. (59152298400); Krishnaveni, S. (57211183200)","59152298400; 57211183200","Deep Learning Techniques to Detect Crop Disease and Nutrient Deficiency -A Survey","2021","2021 International Conference on System, Computation, Automation and Networking, ICSCAN 2021","","","","","","18","10.1109/ICSCAN53069.2021.9526442","https://www.scopus.com/pages/publications/85115681386?origin=resultslist","Easwari Engineering Collge, Department of Information Technology, Chennai, India; SRMIST, Dept of Software Engineering, Chennai, India","Sowmiya M., Easwari Engineering Collge, Department of Information Technology, Chennai, India; Krishnaveni S., SRMIST, Dept of Software Engineering, Chennai, India","","","Institute of Electrical and Electronics Engineers Inc.","","978-166543986-2","","","English","Int. Conf. Syst., Comput., Autom. Netw., ICSCAN","Conference paper","Final","","Scopus","2-s2.0-85115681386"
"Chhillar A.; Thakur S.; Rana A.","Chhillar, Ankit (57216589325); Thakur, Sanjeev (56435494200); Rana, Ajay (55290452600)","57216589325; 56435494200; 55290452600","Survey of Plant Disease Detection Using Image Classification Techniques","2020","ICRITO 2020 - IEEE 8th International Conference on Reliability, Infocom Technologies and Optimization (Trends and Future Directions)","","","9197933","1339","1344","7","10.1109/ICRITO48877.2020.9197933","https://www.scopus.com/pages/publications/85093087806?origin=resultslist","Amity University, Amity School of Engineering and Technology, Uttar Pradesh, India","Chhillar A., Amity University, Amity School of Engineering and Technology, Uttar Pradesh, India; Thakur S., Amity University, Amity School of Engineering and Technology, Uttar Pradesh, India; Rana A., Amity University, Amity School of Engineering and Technology, Uttar Pradesh, India","","","Institute of Electrical and Electronics Engineers Inc.","","978-172817016-9","","","English","ICRITO - IEEE Int. Conf. Reliab., Infocom Technol. Optim. (Trends Future Directions)","Conference paper","Final","","Scopus","2-s2.0-85093087806"
"Sohail R.; Nawaz Q.; Hamid I.; Gilani S.M.M.; Mumtaz I.; Mateen A.; Nawaz J.","Sohail, Rameen (57221600212); Nawaz, Qamar (57194768812); Hamid, Isma (57188859988); Gilani, Syed Mushhad Mustuzhar (57004498000); Mumtaz, Imran (57212166474); Mateen, Ahmad (42262245300); Nawaz, Junaid (57221603094)","57221600212; 57194768812; 57188859988; 57004498000; 57212166474; 42262245300; 57221603094","A review on machine vision and image processing techniques for weed detection in agricultural crops","2021","Pakistan Journal of Agricultural Sciences","58","1","","187","204","8","10.21162/PAKJAS/21.305","https://www.scopus.com/pages/publications/85099593950?origin=resultslist","Department of Computer Science, University of Agriculture, Faisalabad, Punjab, Pakistan; Department of Computer Science, National Textile University Faisalabad, Punjab, Pakistan; University Institute of Information Technology, PMAS-Arid Agriculture University Rawalpindi, Punjab, Pakistan; Water Management Research Center, University of Agriculture, Faisalabad, Punjab, Pakistan","Sohail R., Department of Computer Science, University of Agriculture, Faisalabad, Punjab, Pakistan; Nawaz Q., Department of Computer Science, University of Agriculture, Faisalabad, Punjab, Pakistan; Hamid I., Department of Computer Science, National Textile University Faisalabad, Punjab, Pakistan; Gilani S.M.M., University Institute of Information Technology, PMAS-Arid Agriculture University Rawalpindi, Punjab, Pakistan; Mumtaz I., Department of Computer Science, University of Agriculture, Faisalabad, Punjab, Pakistan, Water Management Research Center, University of Agriculture, Faisalabad, Punjab, Pakistan; Mateen A., Department of Computer Science, University of Agriculture, Faisalabad, Punjab, Pakistan; Nawaz J.","Q. Nawaz; Department of Computer Science, University of Agriculture, Faisalabad, Punjab, Pakistan; email: qamar@uaf.edu.pk; I. Hamid; Department of Computer Science, National Textile University Faisalabad, Punjab, Pakistan; email: ismahamid@ntu.edu.pk","","University of Agriculture","05529034","","","","English","Pak. J. Agric. Sci.","Review","Final","","Scopus","2-s2.0-85099593950"
"Baillie C.P.; Thomasson J.A.; Lobsey C.R.; McCarthy C.L.; Antille D.L.","Baillie, Craig P. (24491744200); Thomasson, J. Alex (7202628187); Lobsey, Craig R. (17346053500); McCarthy, Cheryl L. (35410058800); Antille, Diogenes L. (26422776700)","24491744200; 7202628187; 17346053500; 35410058800; 26422776700","A review of the state of the art in agricultural automation. Part I: Sensing technologies for optimization of machine operation and farm inputs","2018","ASABE 2018 Annual International Meeting","","","","","","18","10.13031/aim.201801589","https://www.scopus.com/pages/publications/85054168783?origin=resultslist","University of Southern Queensland, National Centre for Engineering in Agriculture, Toowoomba, QLD, Australia; Texas A and M University, Department of Biological and Agricultural Engineering, College Station, TX, United States","Baillie C.P., University of Southern Queensland, National Centre for Engineering in Agriculture, Toowoomba, QLD, Australia; Thomasson J.A., University of Southern Queensland, National Centre for Engineering in Agriculture, Toowoomba, QLD, Australia, Texas A and M University, Department of Biological and Agricultural Engineering, College Station, TX, United States; Lobsey C.R., University of Southern Queensland, National Centre for Engineering in Agriculture, Toowoomba, QLD, Australia; McCarthy C.L., University of Southern Queensland, National Centre for Engineering in Agriculture, Toowoomba, QLD, Australia; Antille D.L., University of Southern Queensland, National Centre for Engineering in Agriculture, Toowoomba, QLD, Australia","C.P. Baillie; University of Southern Queensland, National Centre for Engineering in Agriculture, Toowoomba, Australia; email: Craig.Baillie@usq.edu.au","","American Society of Agricultural and Biological Engineers","","","","","English","ASABE Annu. Int. Meet.","Conference paper","Final","","Scopus","2-s2.0-85054168783"
"Tawiah T.A.-Q.","Tawiah, Thomas Andzi-Quainoo (56377766700)","56377766700","A review of algorithms and techniques for image-based recognition and inference in mobile robotic systems","2020","International Journal of Advanced Robotic Systems","17","6","","","","14","10.1177/1729881420972278","https://www.scopus.com/pages/publications/85096243936?origin=resultslist","ICT Education Department, University of Education Winneba, Winneba, Ghana","Tawiah T.A.-Q., ICT Education Department, University of Education Winneba, Winneba, Ghana","T.A.-Q. Tawiah; ICT Education Department, University of Education Winneba, Winneba, Ghana; email: thomastawiah@yahoo.co.uk","","SAGE Publications Inc.","17298806","","","","English","Int. J. Adv. Rob. Syst.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85096243936"
"Taghadomi-Saberi S.; Hemmat A.","Taghadomi-Saberi, Saeedeh (55503359800); Hemmat, Abbas (6602599536)","55503359800; 6602599536","Improving field management by machine vision – A review","2015","Agricultural Engineering International: CIGR Journal","17","3","","92","111","15","","https://www.scopus.com/pages/publications/84943267660?origin=resultslist","Department of Farm Machinery, College of Agriculture, Isfahan University of Technology (IUT), Isfahan, 84156-83111, Iran","Taghadomi-Saberi S., Department of Farm Machinery, College of Agriculture, Isfahan University of Technology (IUT), Isfahan, 84156-83111, Iran; Hemmat A., Department of Farm Machinery, College of Agriculture, Isfahan University of Technology (IUT), Isfahan, 84156-83111, Iran","S. Taghadomi-Saberi; Department of Farm Machinery, College of Agriculture, Isfahan University of Technology (IUT), Isfahan, 84156-83111, Iran; email: s.taghadomi-saberi@ag.iut.ac.ir","","Int. Comm. of Agricultural and Biosystems Engineering","16821130","","","","English","Agric. Eng. Int. CIGR J.","Article","Final","","Scopus","2-s2.0-84943267660"
"Xu X.; De Soto G.B.","Xu, X. (57225172166); De Soto, Garciá B. (57219474603)","57225172166; 57219474603","On-site Autonomous Construction Robots: A review of Research Areas, Technologies, and Suggestions for Advancement","2020","Proceedings of the 37th International Symposium on Automation and Robotics in Construction, ISARC 2020: From Demonstration to Practical Use - To New Stage of Construction Robot","","","","385","392","39","","https://www.scopus.com/pages/publications/85109357839?origin=resultslist","S.M.A.R.T. Construction Research Group, New York University Abu Dhabi (NYUAD), Saadiyat Island, P.O. Box 129188, Abu Dhabi, United Arab Emirates","Xu X., S.M.A.R.T. Construction Research Group, New York University Abu Dhabi (NYUAD), Saadiyat Island, P.O. Box 129188, Abu Dhabi, United Arab Emirates; De Soto G.B., S.M.A.R.T. Construction Research Group, New York University Abu Dhabi (NYUAD), Saadiyat Island, P.O. Box 129188, Abu Dhabi, United Arab Emirates","","","International Association on Automation and Robotics in Construction (IAARC)","","978-952943634-7","","","English","Proc. Int. Symp. Autom. Robot. Constr., ISARC: From Demonstr. Pract. Use - New Stage Constr. Robot","Conference paper","Final","","Scopus","2-s2.0-85109357839"
"Gongal A.; Amatya S.; Karkee M.; Zhang Q.; Lewis K.","Gongal, A. (56426348600); Amatya, S. (55542425000); Karkee, M. (22950337200); Zhang, Q. (35106461100); Lewis, K. (35220126800)","56426348600; 55542425000; 22950337200; 35106461100; 35220126800","Sensors and systems for fruit detection and localization: A review","2015","Computers and Electronics in Agriculture","116","","","8","19","549","10.1016/j.compag.2015.05.021","https://www.scopus.com/pages/publications/84934980536?origin=resultslist","Biological Systems Engineering Department, Washington State University, United States; Center for Precision and Automated Agricultural Systems, Washington State University, United States; Extension, Washington State University, United States","Gongal A., Biological Systems Engineering Department, Washington State University, United States, Center for Precision and Automated Agricultural Systems, Washington State University, United States; Amatya S., Biological Systems Engineering Department, Washington State University, United States, Center for Precision and Automated Agricultural Systems, Washington State University, United States; Karkee M., Biological Systems Engineering Department, Washington State University, United States, Center for Precision and Automated Agricultural Systems, Washington State University, United States; Zhang Q., Center for Precision and Automated Agricultural Systems, Washington State University, United States; Lewis K., Center for Precision and Automated Agricultural Systems, Washington State University, United States, Extension, Washington State University, United States","","","Elsevier B.V.","01681699","","CEAGE","","English","Comput. Electron. Agric.","Review","Final","","Scopus","2-s2.0-84934980536"
"Taghadomi-Saberi S.; Hemmat A.","Taghadomi-Saberi, Saeedeh (55503359800); Hemmat, Abbas (6602599536)","55503359800; 6602599536","Improving field management by Machine vision - A review","2015","International Agricultural Engineering Journal","17","3","","92","111","1","","https://www.scopus.com/pages/publications/84951006976?origin=resultslist","Department of Farm Machinery, College of Agriculture, Isfahan University of Technology (IUT), Isfahan, Isfahan, 84156-83111, Iran","Taghadomi-Saberi S., Department of Farm Machinery, College of Agriculture, Isfahan University of Technology (IUT), Isfahan, Isfahan, 84156-83111, Iran; Hemmat A., Department of Farm Machinery, College of Agriculture, Isfahan University of Technology (IUT), Isfahan, Isfahan, 84156-83111, Iran","S. Taghadomi-Saberi; Department of Farm Machinery, College of Agriculture, Isfahan University of Technology (IUT), Isfahan, Isfahan, 84156-83111, Iran; email: s.taghadomi-saberi@ag.iut.ac.ir","","Asian Association for Agricultural Engineering","08582114","","IAEJE","","English","Int Agric Eng J","Article","Final","","Scopus","2-s2.0-84951006976"
"Naranjo-Torres J.; Mora M.; Hernández-García R.; Barrientos R.J.; Fredes C.; Valenzuela A.","Naranjo-Torres, José (57193081720); Mora, Marco (22635802600); Hernández-García, Ruber (56991037500); Barrientos, Ricardo J. (14053682600); Fredes, Claudio (25922445900); Valenzuela, Andres (57216819899)","57193081720; 22635802600; 56991037500; 14053682600; 25922445900; 57216819899","A review of convolutional neural network applied to fruit image processing","2020","Applied Sciences (Switzerland)","10","10","3443","","","396","10.3390/app10103443","https://www.scopus.com/pages/publications/85085702806?origin=resultslist","Laboratory of Technological Research in Pattern Recognition (LITRP), Universidad Católica del Maule, Talca, 3480112, Chile; Department of Agricultural Science, Universidad Católica del Maule, Talca, 3480112, Chile; Department of Economy and Administration, Universidad Católica del Maule, Talca, 3480112, Chile","Naranjo-Torres J., Laboratory of Technological Research in Pattern Recognition (LITRP), Universidad Católica del Maule, Talca, 3480112, Chile; Mora M., Laboratory of Technological Research in Pattern Recognition (LITRP), Universidad Católica del Maule, Talca, 3480112, Chile; Hernández-García R., Laboratory of Technological Research in Pattern Recognition (LITRP), Universidad Católica del Maule, Talca, 3480112, Chile; Barrientos R.J., Laboratory of Technological Research in Pattern Recognition (LITRP), Universidad Católica del Maule, Talca, 3480112, Chile; Fredes C., Department of Agricultural Science, Universidad Católica del Maule, Talca, 3480112, Chile; Valenzuela A., Department of Economy and Administration, Universidad Católica del Maule, Talca, 3480112, Chile","J. Naranjo-Torres; Laboratory of Technological Research in Pattern Recognition (LITRP), Universidad Católica del Maule, Talca, 3480112, Chile; email: jnaranjo@ucm.cl","","MDPI AG","20763417","","","","English","Appl. Sci.","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85085702806"
"Jiang Y.; Li C.","Jiang, Yu (56422732600); Li, Changying (57203273426)","56422732600; 57203273426","Convolutional neural networks for image-based high-throughput plant phenotyping: A review","2020","Plant Phenomics","2020","","4152816","","","352","10.34133/2020/4152816","https://www.scopus.com/pages/publications/85084494681?origin=resultslist","Horticulture Section, School of Integrative Plant Science, Cornell AgriTech, Cornell University, United States; School of Electrical and Computer Engineering, College of Engineering, University of Georgia, United States; Phenomics and Plant Robotics Center, University of Georgia, United States","Jiang Y., Horticulture Section, School of Integrative Plant Science, Cornell AgriTech, Cornell University, United States, School of Electrical and Computer Engineering, College of Engineering, University of Georgia, United States, Phenomics and Plant Robotics Center, University of Georgia, United States; Li C., School of Electrical and Computer Engineering, College of Engineering, University of Georgia, United States, Phenomics and Plant Robotics Center, University of Georgia, United States","C. Li; School of Electrical and Computer Engineering, College of Engineering, University of Georgia, United States; email: cyli@uga.edu","","American Association for the Advancement of Science","26436515","","","","English","Plant. Phenomic.","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85084494681"
"Gokulnath B.V.; Usha Devi G.","Gokulnath, B.V. (57218405355); Usha Devi, G. (55986421300)","57218405355; 55986421300","A survey on plant disease prediction using machine learning and deep learning techniques","2020","Inteligencia Artificial","23","65","","136","154","52","10.4114/intartif.vol23iss65pp136-154","https://www.scopus.com/pages/publications/85089127200?origin=resultslist","School of Information Technology and Engineering, Vellore Institute of Technology, Vellore, Tamil Nadu, India","Gokulnath B.V., School of Information Technology and Engineering, Vellore Institute of Technology, Vellore, Tamil Nadu, India; Usha Devi G., School of Information Technology and Engineering, Vellore Institute of Technology, Vellore, Tamil Nadu, India","G. Usha Devi; School of Information Technology and Engineering, Vellore Institute of Technology, Vellore, India; email: ushadevi.g@vit.ac.in","","Asociacion Espanola de Inteligencia Artificial","11373601","","","","English","Inteligencia Artif.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85089127200"
"Muresan H.B.; Coroiu A.M.; Calin A.D.","Muresan, H.B. (57214824478); Coroiu, A.M. (56507266500); Calin, A.D. (57195515417)","57214824478; 56507266500; 57195515417","Detecting Leaf Plant Diseases Using Deep Learning: A Review","2020","2020 28th International Conference on Software, Telecommunications and Computer Networks, SoftCOM 2020","","","9238318","","","4","10.23919/SoftCOM50211.2020.9238318","https://www.scopus.com/pages/publications/85096516341?origin=resultslist","Babeş-Bolyai University, Computer Science Department, Cluj-Napoca, Romania","Muresan H.B., Babeş-Bolyai University, Computer Science Department, Cluj-Napoca, Romania; Coroiu A.M., Babeş-Bolyai University, Computer Science Department, Cluj-Napoca, Romania; Calin A.D., Babeş-Bolyai University, Computer Science Department, Cluj-Napoca, Romania","","Begusic D.; Rozic N.; Radic J.; Saric M.","Institute of Electrical and Electronics Engineers Inc.","","978-953290099-6","","","English","Int. Conf. Softw., Telecommun. Comput. Networks, SoftCOM","Conference paper","Final","","Scopus","2-s2.0-85096516341"
"Applalanaidu M.V.; Kumaravelan G.","Applalanaidu, Majji V. (57223010392); Kumaravelan, G. (35107489900)","57223010392; 35107489900","A review of machine learning approaches in plant leaf disease detection and classification","2021","Proceedings of the 3rd International Conference on Intelligent Communication Technologies and Virtual Mobile Networks, ICICV 2021","","","9388488","716","724","80","10.1109/ICICV50876.2021.9388488","https://www.scopus.com/pages/publications/85104483336?origin=resultslist","Pondicherry University, Department of Computer Science, Puducherry, India","Applalanaidu M.V., Pondicherry University, Department of Computer Science, Puducherry, India; Kumaravelan G., Pondicherry University, Department of Computer Science, Puducherry, India","","","Institute of Electrical and Electronics Engineers Inc.","","978-073811183-4","","","English","Proc. Int. Conf. Intell. Commun. Technol. Virtual Mob. Networks, ICICV","Conference paper","Final","","Scopus","2-s2.0-85104483336"
"Ullah Z.; Al-Turjman F.; Mostarda L.","Ullah, Zaib (56971017300); Al-Turjman, Fadi (20336944100); Mostarda, Leonardo (57221267553)","56971017300; 20336944100; 57221267553","Cognition in UAV-Aided 5G and beyond Communications: A Survey","2020","IEEE Transactions on Cognitive Communications and Networking","6","3","8964329","872","891","228","10.1109/TCCN.2020.2968311","https://www.scopus.com/pages/publications/85078430311?origin=resultslist","Computer Science Division, University of Camerino, Camerino, 62032, Italy; Artificial Intelligence Department, Near East University, Nicosia, Mersin 10, Turkey; Department of Informatica, University of Camerino, Camerino, 62032, Italy","Ullah Z., Computer Science Division, University of Camerino, Camerino, 62032, Italy; Al-Turjman F., Artificial Intelligence Department, Near East University, Nicosia, Mersin 10, Turkey; Mostarda L., Department of Informatica, University of Camerino, Camerino, 62032, Italy","Z. Ullah; Computer Science Division, University of Camerino, Camerino, 62032, Italy; email: zaibullah.zaibullah@unicam.it","","Institute of Electrical and Electronics Engineers Inc.","23327731","","","","English","IEEE Trans. Cogn. Commun. Netw.","Review","Final","","Scopus","2-s2.0-85078430311"
"Chouhan S.S.; Singh U.P.; Jain S.","Chouhan, Siddharth Singh (57200530718); Singh, Uday Pratap (56581160200); Jain, Sanjeev (57202523974)","57200530718; 56581160200; 57202523974","Applications of Computer Vision in Plant Pathology: A Survey","2020","Archives of Computational Methods in Engineering","27","2","","611","632","174","10.1007/s11831-019-09324-0","https://www.scopus.com/pages/publications/85062033861?origin=resultslist","Department of Computer Science and Engineering, Shri Mata Vaishno Devi University, Katra, 182320, Jammu and Kashmir, India; Department of Mathematics, Shri Mata Vaishno Devi University, Katra, 182320, Jammu and Kashmir, India","Chouhan S.S., Department of Computer Science and Engineering, Shri Mata Vaishno Devi University, Katra, 182320, Jammu and Kashmir, India; Singh U.P., Department of Mathematics, Shri Mata Vaishno Devi University, Katra, 182320, Jammu and Kashmir, India; Jain S., Department of Computer Science and Engineering, Shri Mata Vaishno Devi University, Katra, 182320, Jammu and Kashmir, India","S.S. Chouhan; Department of Computer Science and Engineering, Shri Mata Vaishno Devi University, Katra, 182320, India; email: siddharth.lnct@gmail.com","","Springer","11343060","","","","English","Arch. Comput. Methods Eng.","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85062033861"
"Cifuentes J.; Marulanda G.; Bello A.; Reneses J.","Cifuentes, Jenny (55571846700); Marulanda, Geovanny (57190807540); Bello, Antonio (56841249100); Reneses, Javier (8905210000)","55571846700; 57190807540; 56841249100; 8905210000","Air temperature forecasting using machine learning techniques: A review","2020","Energies","13","6","4215","","","197","10.3390/en13164215","https://www.scopus.com/pages/publications/85090506823?origin=resultslist","Santander Big Data Institute, Universidad Carlos III de Madrid, Getafe, 28903, Spain; Institute for Research in Technology (IIT), ICAI School of Engineering, Comillas Pontifical University, Madrid, 28015, Spain","Cifuentes J., Santander Big Data Institute, Universidad Carlos III de Madrid, Getafe, 28903, Spain; Marulanda G., Institute for Research in Technology (IIT), ICAI School of Engineering, Comillas Pontifical University, Madrid, 28015, Spain; Bello A., Institute for Research in Technology (IIT), ICAI School of Engineering, Comillas Pontifical University, Madrid, 28015, Spain; Reneses J., Institute for Research in Technology (IIT), ICAI School of Engineering, Comillas Pontifical University, Madrid, 28015, Spain","G. Marulanda; Institute for Research in Technology (IIT), ICAI School of Engineering, Comillas Pontifical University, Madrid, 28015, Spain; email: geovanny.marulanda@iit.comillas.edu","","MDPI AG","19961073","","","","English","Energies","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85090506823"
"Ren C.; Kim D.-K.; Jeong D.","Ren, Chengjuan (57202118038); Kim, Dae-Kyoo (56109731300); Jeong, Dongwon (56251487500)","57202118038; 56109731300; 56251487500","A Survey of Deep Learning in Agriculture: Techniques and Their Applications","2020","Journal of Information Processing Systems","16","5","","1015","1033","81","10.3745/JIPS.04.0187","https://www.scopus.com/pages/publications/85099195886?origin=resultslist","Dept. of Software Convergence Engineering, Kunsan National University, Gunsan, South Korea; Dept. of Computer Science, Baoji University of Arts and Sciences, Baoji, China; Dept. of Computer Science and Engineering, Oakland University, Rochester, MI, United States","Ren C., Dept. of Software Convergence Engineering, Kunsan National University, Gunsan, South Korea, Dept. of Computer Science, Baoji University of Arts and Sciences, Baoji, China; Kim D.-K., Dept. of Computer Science and Engineering, Oakland University, Rochester, MI, United States; Jeong D., Dept. of Software Convergence Engineering, Kunsan National University, Gunsan, South Korea","D. Jeong; Dept. of Software Convergence Engineering, Kunsan National University, Gunsan, South Korea; email: djeong@kunsan.ac.kr","","Korea Information Processing Society","1976913X","","","","English","J. Inf. Process. Syst.","Article","Final","","Scopus","2-s2.0-85099195886"
