"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Correspondence Address","Editors","Publisher","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Miettinen J.; Liew S.C.; Kwoh L.K.","Miettinen, Jukka (15925798000); Liew, Soo Chin (7102903255); Kwoh, Leong Keong (55663175700)","15925798000; 7102903255; 55663175700","Usability of sentinel-1 dual polarization C-band data for plantation detection in Insular Southeast Asia","2015","ACRS 2015 - 36th Asian Conference on Remote Sensing: Fostering Resilient Growth in Asia, Proceedings","","","","","","18","","https://www.scopus.com/pages/publications/84964022164?origin=resultslist","Centre for Remote Imaging, Sensing and Processing, National University of Singapore, 10 Lower Kent Ridge Road, Singapore, 119076, Singapore","Miettinen J., Centre for Remote Imaging, Sensing and Processing, National University of Singapore, 10 Lower Kent Ridge Road, Singapore, 119076, Singapore; Liew S.C., Centre for Remote Imaging, Sensing and Processing, National University of Singapore, 10 Lower Kent Ridge Road, Singapore, 119076, Singapore; Kwoh L.K., Centre for Remote Imaging, Sensing and Processing, National University of Singapore, 10 Lower Kent Ridge Road, Singapore, 119076, Singapore","","Lagmay A.M.F.A.","Asian Association on Remote Sensing","","","","","English","ACRS - Asian Conf. Remote Sens.: Foster. Resilient Growth Asia, Proc.","Conference paper","Final","","Scopus","2-s2.0-84964022164"
"Hashim I.C.; Shariff A.R.M.; Bejo S.K.; Muharam F.M.; Ahmad K.","Hashim, Izrahayu Che (57194026667); Shariff, Abdul Rashid Mohamed (13612157400); Bejo, Siti Khairunniza (8394157300); Muharam, Farrah Melissa (56403414900); Ahmad, Khairulmazmi (37110651100)","57194026667; 13612157400; 8394157300; 56403414900; 37110651100","Severity of Ganoderma boninense disease classification using SAR data","2018","Proceedings - 39th Asian Conference on Remote Sensing: Remote Sensing Enabling Prosperity, ACRS 2018","4","","","2492","2499","3","","https://www.scopus.com/pages/publications/85071859449?origin=resultslist","Geospatial Information Research Centre (GISRC), Level 6 Tower Block, Faculty of Engineering, Universiti Putra Malaysia (UPM), Serdang, Selangor, 43400, Malaysia; Department of Biological and Agriculture, Level 3, Faculty of Engineering, Universiti Putra Malaysia (UPM), Serdang, Selangor, 43400, Malaysia; Department of Agriculture Technology, Faculty of Agriculture, Universiti Putra Malaysia, UPM, Serdang, Selangor Darul Ehsan, 43400, Malaysia; Department of Plant Protection, Faculty of Agriculture, Universiti Putra Malaysia, UPM, Serdang, Selangor Darul Ehsan, 43400, Malaysia","Hashim I.C., Geospatial Information Research Centre (GISRC), Level 6 Tower Block, Faculty of Engineering, Universiti Putra Malaysia (UPM), Serdang, Selangor, 43400, Malaysia; Shariff A.R.M., Department of Biological and Agriculture, Level 3, Faculty of Engineering, Universiti Putra Malaysia (UPM), Serdang, Selangor, 43400, Malaysia; Bejo S.K., Department of Biological and Agriculture, Level 3, Faculty of Engineering, Universiti Putra Malaysia (UPM), Serdang, Selangor, 43400, Malaysia; Muharam F.M., Department of Agriculture Technology, Faculty of Agriculture, Universiti Putra Malaysia, UPM, Serdang, Selangor Darul Ehsan, 43400, Malaysia; Ahmad K., Department of Plant Protection, Faculty of Agriculture, Universiti Putra Malaysia, UPM, Serdang, Selangor Darul Ehsan, 43400, Malaysia","","","Asian Association on Remote Sensing","","","","","English","Proc. - Asian Conf. Remote Sensing: Remote Sens. Enabling Prosperity, ACRS","Conference paper","Final","","Scopus","2-s2.0-85071859449"
"Darmawan S.; Naser M.; Carolita I.; Kania Sari D.","Darmawan, Soni (36481113000); Naser, Milad (56432579100); Carolita, Ita (56237384100); Kania Sari, Dewi (57210915452)","36481113000; 56432579100; 56237384100; 57210915452","State of the art remote sensing technology for oil palm management in Indonesia","2018","Proceedings - 39th Asian Conference on Remote Sensing: Remote Sensing Enabling Prosperity, ACRS 2018","2","","","830","834","2","","https://www.scopus.com/pages/publications/85071857025?origin=resultslist","Geodesy Engineering Department, Institut Teknologi Nasional, PHH. Mustafa No. 23, Bandung, West Java, 40124, Indonesia; National Institute of Aeronautics and Space (LAPAN), Jalan Kalisari No. 8, Pekayon, Pasar Rebo, Jakarta, 13710, Indonesia","Darmawan S., Geodesy Engineering Department, Institut Teknologi Nasional, PHH. Mustafa No. 23, Bandung, West Java, 40124, Indonesia; Naser M., Geodesy Engineering Department, Institut Teknologi Nasional, PHH. Mustafa No. 23, Bandung, West Java, 40124, Indonesia; Carolita I., National Institute of Aeronautics and Space (LAPAN), Jalan Kalisari No. 8, Pekayon, Pasar Rebo, Jakarta, 13710, Indonesia; Kania Sari D., Geodesy Engineering Department, Institut Teknologi Nasional, PHH. Mustafa No. 23, Bandung, West Java, 40124, Indonesia","","","Asian Association on Remote Sensing","","","","","English","Proc. - Asian Conf. Remote Sensing: Remote Sens. Enabling Prosperity, ACRS","Conference paper","Final","","Scopus","2-s2.0-85071857025"
"Suharjito; Wonohardjo E.P.; Pratama D.; Sahroni T.R.; August R.A.; Marimin","Suharjito (55390566600); Wonohardjo, Eduard Pangestu (57211244621); Pratama, Devriady (57203089840); Sahroni, Taufik Roni (57223289031); August, Ryan Alpha (57955245300); Marimin (7409682197)","55390566600; 57211244621; 57203089840; 57223289031; 57955245300; 7409682197","Effect of Pre-processing Dataset on Classification Performance of Deep Learning Model for Detection of Oil Palm Fruit Ripe","2022","9th International Conference on ICT for Smart Society: Recover Together, Recover Stronger and Smarter Smartization, Governance and Collaboration, ICISS 2022 - Proceeding","","","","","","3","10.1109/ICISS55894.2022.9915269","https://www.scopus.com/pages/publications/85141425364?origin=resultslist","BINUS Online Learning, Bina Nusantara University, Computer Science Department, Jakarta, Indonesia; Industrial Engineering Department, BINUS Online Learning, Bina Nusantara University, Jakarta, Indonesia; Computer Science Department, Computer Science - Binus Graduate Progam, Bina Nusantara University, Jakarta, Indonesia; Department of Agricultural Industrial Technology, Faculty of Agricultural Technology, IPB University, Bogor, Indonesia","Suharjito, BINUS Online Learning, Bina Nusantara University, Computer Science Department, Jakarta, Indonesia; Wonohardjo E.P., BINUS Online Learning, Bina Nusantara University, Computer Science Department, Jakarta, Indonesia; Pratama D., BINUS Online Learning, Bina Nusantara University, Computer Science Department, Jakarta, Indonesia; Sahroni T.R., Industrial Engineering Department, BINUS Online Learning, Bina Nusantara University, Jakarta, Indonesia; August R.A., Computer Science Department, Computer Science - Binus Graduate Progam, Bina Nusantara University, Jakarta, Indonesia; Marimin, Department of Agricultural Industrial Technology, Faculty of Agricultural Technology, IPB University, Bogor, Indonesia","","","Institute of Electrical and Electronics Engineers Inc.","","978-166547135-0","","","English","Int. Conf. ICT for Smart Soc.: Recover Together, Recover Stronger Smarter Smartization, Gov. Collab., ICISS - Proceeding","Conference paper","Final","","Scopus","2-s2.0-85141425364"
"Freudenberg M.; Nölke N.; Agostini A.; Urban K.; Wörgötter F.; Kleinn C.","Freudenberg, Maximilian (57204511335); Nölke, Nils (56486142200); Agostini, Alejandro (24528329400); Urban, Kira (56577577400); Wörgötter, Florentin (7003438923); Kleinn, Christoph (14522552500)","57204511335; 56486142200; 24528329400; 56577577400; 7003438923; 14522552500","Large scale palm tree detection in high resolution satellite images using U-Net","2019","Remote Sensing","11","3","312","","","117","10.3390/rs11030312","https://www.scopus.com/pages/publications/85061370002?origin=resultslist","Third Institute of Physics, University of Göttingen, Friedrich-Hund-Platz 1, Göttingen, D-37077, Germany; Forest Inventory and Remote Sensing, Faculty of Forest Sciences and Forest Ecology, University of Göttingen, Büsgenweg 5, Göttingen, D-37077, Germany","Freudenberg M., Third Institute of Physics, University of Göttingen, Friedrich-Hund-Platz 1, Göttingen, D-37077, Germany, Forest Inventory and Remote Sensing, Faculty of Forest Sciences and Forest Ecology, University of Göttingen, Büsgenweg 5, Göttingen, D-37077, Germany; Nölke N., Forest Inventory and Remote Sensing, Faculty of Forest Sciences and Forest Ecology, University of Göttingen, Büsgenweg 5, Göttingen, D-37077, Germany; Agostini A., Third Institute of Physics, University of Göttingen, Friedrich-Hund-Platz 1, Göttingen, D-37077, Germany; Urban K., Forest Inventory and Remote Sensing, Faculty of Forest Sciences and Forest Ecology, University of Göttingen, Büsgenweg 5, Göttingen, D-37077, Germany; Wörgötter F., Third Institute of Physics, University of Göttingen, Friedrich-Hund-Platz 1, Göttingen, D-37077, Germany; Kleinn C., Forest Inventory and Remote Sensing, Faculty of Forest Sciences and Forest Ecology, University of Göttingen, Büsgenweg 5, Göttingen, D-37077, Germany","N. Nölke; Forest Inventory and Remote Sensing, Faculty of Forest Sciences and Forest Ecology, University of Göttingen, Göttingen, Büsgenweg 5, D-37077, Germany; email: nnoelke@gwdg.de","","MDPI AG","20724292","","","","English","Remote Sens.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85061370002"
"Abu Sari N.; Abu Sari M.Y.; Ahmad A.; Sahib S.; Othman F.","Abu Sari, N. (56995773200); Abu Sari, M.Y. (56996104000); Ahmad, A. (36052268300); Sahib, S. (7801640758); Othman, F. (57220472951)","56995773200; 56996104000; 36052268300; 7801640758; 57220472951","Using LAPER quadcopter imagery for precision oil palm geospatial intelligence (OP GeoInt)","2018","Journal of Telecommunication, Electronic and Computer Engineering","10","1","","25","33","3","","https://www.scopus.com/pages/publications/85041180734?origin=resultslist","Fakulti Teknologi Maklumat Dan Komunikasi, Universiti Teknikal Malaysia Melaka, Durian Tunggal, Melaka, 76100, Malaysia; Anjung Technology SDN Bhd, Ayer-Keroh, Melaka, 75450, Malaysia; Malaysia-Japan International Institute of Technology, UTM, Kuala Lumpur, 54100, Malaysia","Abu Sari N., Fakulti Teknologi Maklumat Dan Komunikasi, Universiti Teknikal Malaysia Melaka, Durian Tunggal, Melaka, 76100, Malaysia; Abu Sari M.Y., Anjung Technology SDN Bhd, Ayer-Keroh, Melaka, 75450, Malaysia; Ahmad A., Fakulti Teknologi Maklumat Dan Komunikasi, Universiti Teknikal Malaysia Melaka, Durian Tunggal, Melaka, 76100, Malaysia; Sahib S., Fakulti Teknologi Maklumat Dan Komunikasi, Universiti Teknikal Malaysia Melaka, Durian Tunggal, Melaka, 76100, Malaysia; Othman F., Malaysia-Japan International Institute of Technology, UTM, Kuala Lumpur, 54100, Malaysia","","","Universiti Teknikal Malaysia Melaka","21801843","","","","English","J. Telecommun. Electron. Comput. Eng.","Article","Final","","Scopus","2-s2.0-85041180734"
"Yusoff N.M.; Muharam F.M.; Khairunniza-Bejo S.","Yusoff, Noryusdiana Mohamad (56875277900); Muharam, Farrah Melissa (56403414900); Khairunniza-Bejo, Siti (8394157300)","56875277900; 56403414900; 8394157300","Towards the use of remote-sensing data for monitoring of abandoned oil palm lands in Malaysia: a semi-automatic approach","2017","International Journal of Remote Sensing","38","2","","432","449","29","10.1080/01431161.2016.1266111","https://www.scopus.com/pages/publications/85007002101?origin=resultslist","Department of Agriculture Technology, Faculty of Agriculture, Universiti Putra Malaysia, Serdang, Selangor, Malaysia; Malaysian Remote Sensing Agency, Kuala Lumpur, Malaysia; Institute of Plantation Studies, Universiti Putra Malaysia, Serdang, Selangor, Malaysia; Department of Biological and Agricultural Engineering, Faculty of Engineering, Universiti Putra Malaysia, Serdang, Selangor, Malaysia","Yusoff N.M., Department of Agriculture Technology, Faculty of Agriculture, Universiti Putra Malaysia, Serdang, Selangor, Malaysia, Malaysian Remote Sensing Agency, Kuala Lumpur, Malaysia; Muharam F.M., Department of Agriculture Technology, Faculty of Agriculture, Universiti Putra Malaysia, Serdang, Selangor, Malaysia, Institute of Plantation Studies, Universiti Putra Malaysia, Serdang, Selangor, Malaysia; Khairunniza-Bejo S., Institute of Plantation Studies, Universiti Putra Malaysia, Serdang, Selangor, Malaysia, Department of Biological and Agricultural Engineering, Faculty of Engineering, Universiti Putra Malaysia, Serdang, Selangor, Malaysia","F.M. Muharam; Department of Agriculture Technology, Faculty of Agriculture, Universiti Putra Malaysia, Serdang, 43400, Malaysia; email: farrahm@upm.edu.my","","Taylor and Francis Ltd.","01431161","","IJSED","","English","Int. J. Remote Sens.","Article","Final","","Scopus","2-s2.0-85007002101"
"Solichin A.; Hasanah U.; Jayanta","Solichin, Achmad (57193909834); Hasanah, Uswatun (57215919542); Jayanta (57221497186)","57193909834; 57215919542; 57221497186","Development of Prediction System for Crude Palm Oil (CPO) Production with Time Series Data Mining Approach","2020","Proceedings - 2nd International Conference on Informatics, Multimedia, Cyber, and Information System, ICIMCIS 2020","","","9354321","147","152","3","10.1109/ICIMCIS51567.2020.9354321","https://www.scopus.com/pages/publications/85102187181?origin=resultslist","Faculty of Information Technology, Universitas Budi Luhur, Jakarta, Indonesia; Faculty of Computer Science, Universitas Pembangunan Nasional Veteran Jakarta, Jakarta, Indonesia","Solichin A., Faculty of Information Technology, Universitas Budi Luhur, Jakarta, Indonesia; Hasanah U., Faculty of Information Technology, Universitas Budi Luhur, Jakarta, Indonesia; Jayanta, Faculty of Computer Science, Universitas Pembangunan Nasional Veteran Jakarta, Jakarta, Indonesia","","","Institute of Electrical and Electronics Engineers Inc.","","978-172819167-6","","","English","Proc. - Int. Conf. Informatics, Multimed., Cyber, Inf. Syst., ICIMCIS","Conference paper","Final","","Scopus","2-s2.0-85102187181"
"Holidi; Armanto M.E.; Damiri N.; Putranto D.D.A.","Holidi (57205026583); Armanto, M. Edi (57194230697); Damiri, Nurhayati (56278021600); Putranto, Dinar Dwi Anugerah (57197847910)","57205026583; 57194230697; 56278021600; 57197847910","Characteristics of selected peatland uses and soil moisture based on TVDI","2019","Journal of Ecological Engineering","20","4","","194","200","16","10.12911/22998993/102987","https://www.scopus.com/pages/publications/85062184292?origin=resultslist","Study Program of Environmental Science, Sriwijaya University, South Sumatera, Indonesia; Faculty of Agriculture, Musi Rawas University, South Sumatra, Indonesia; Faculty of Agriculture, Sriwijaya University, South Sumatra, Indonesia; Faculty of Engineering, Sriwijaya University, South Sumatra, Indonesia","Holidi, Study Program of Environmental Science, Sriwijaya University, South Sumatera, Indonesia, Faculty of Agriculture, Musi Rawas University, South Sumatra, Indonesia; Armanto M.E., Faculty of Agriculture, Sriwijaya University, South Sumatra, Indonesia; Damiri N., Faculty of Agriculture, Sriwijaya University, South Sumatra, Indonesia; Putranto D.D.A., Faculty of Engineering, Sriwijaya University, South Sumatra, Indonesia","Holidi; Study Program of Environmental Science, Sriwijaya University, South Sumatera, Indonesia; email: holidiman@yahoo.co.id","","Polish Society of Ecological Engineering (PTIE)","2081139X","","","","English","J. Ecol. Eng.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85062184292"
"Fitrianto A.C.; Tokimatsu K.; Sufwandika M.","Fitrianto, A.C. (57200265699); Tokimatsu, K. (7006521086); Sufwandika, M. (57200086385)","57200265699; 7006521086; 57200086385","Estimation the Amount of Oil Palm Trees Production Using Remote Sensing Technique","2017","IOP Conference Series: Earth and Environmental Science","98","1","012016","","","3","10.1088/1755-1315/98/1/012016","https://www.scopus.com/pages/publications/85039412791?origin=resultslist","Department of Transdisciplinary Science and Engineering, Tokyo Institute of Technology, 2-12-1 Oookayama, Meguro-ku-Tokyo, Japan; Geospatial Information Agency (BIG), Jl. Raya Jakarta Bogor Km. 46, Cibinong-Bogor, Indonesia","Fitrianto A.C., Department of Transdisciplinary Science and Engineering, Tokyo Institute of Technology, 2-12-1 Oookayama, Meguro-ku-Tokyo, Japan, Geospatial Information Agency (BIG), Jl. Raya Jakarta Bogor Km. 46, Cibinong-Bogor, Indonesia; Tokimatsu K., Department of Transdisciplinary Science and Engineering, Tokyo Institute of Technology, 2-12-1 Oookayama, Meguro-ku-Tokyo, Japan; Sufwandika M., Geospatial Information Agency (BIG), Jl. Raya Jakarta Bogor Km. 46, Cibinong-Bogor, Indonesia","A.C. Fitrianto; Department of Transdisciplinary Science and Engineering, Tokyo Institute of Technology, Meguro-ku-Tokyo, 2-12-1 Oookayama, Japan; email: aangtimor@gmail.com","","Institute of Physics Publishing","17551307","","","","English","IOP Conf. Ser. Earth Environ. Sci.","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85039412791"
"Cheng Y.; Yu L.; Cracknell A.P.; Gong P.","Cheng, Yuqi (57188748209); Yu, Le (55277716700); Cracknell, Arthur P. (7006499081); Gong, Peng (57211236643)","57188748209; 55277716700; 7006499081; 57211236643","Oil palm mapping using Landsat and PALSAR: a case study in Malaysia","2016","International Journal of Remote Sensing","37","22","","5431","5442","53","10.1080/01431161.2016.1241448","https://www.scopus.com/pages/publications/84990909840?origin=resultslist","Ministry of Education Key Laboratory for Geospatial Technology for the Middle and Lower Yellow River Regions, College of Environment and Planning, Henan University, Kaifeng, China; Ministry of Education Key Laboratory for Earth System Modelling, Centre for Earth System Science, Tsinghua University, Beijing, China; Joint Centre for Global Change Studies, Beijing, China; School of Science and Engineering, University of Dundee, Dundee, United Kingdom","Cheng Y., Ministry of Education Key Laboratory for Geospatial Technology for the Middle and Lower Yellow River Regions, College of Environment and Planning, Henan University, Kaifeng, China; Yu L., Ministry of Education Key Laboratory for Earth System Modelling, Centre for Earth System Science, Tsinghua University, Beijing, China, Joint Centre for Global Change Studies, Beijing, China; Cracknell A.P., School of Science and Engineering, University of Dundee, Dundee, United Kingdom; Gong P., Ministry of Education Key Laboratory for Earth System Modelling, Centre for Earth System Science, Tsinghua University, Beijing, China, Joint Centre for Global Change Studies, Beijing, China","L. Yu; Ministry of Education Key Laboratory for Earth System Modelling, Centre for Earth System Science, Tsinghua University, Beijing, 100084, China; email: leyu@tsinghua.edu.cn","","Taylor and Francis Ltd.","01431161","","IJSED","","English","Int. J. Remote Sens.","Article","Final","","Scopus","2-s2.0-84990909840"
"Goh J.Q.; Shariff A.R.M.; Nawi N.M.","Goh, Jia Quan (57224194741); Shariff, Abdul Rashid Mohamed (13612157400); Nawi, Nazmi Mat (57189925855)","57224194741; 13612157400; 57189925855","Application of optical spectrometer to determine maturity level of oil palm fresh fruit bunches based on analysis of the front equatorial, front basil, back equatorial, back basil and apical parts of the oil palm bunches","2021","Agriculture (Switzerland)","11","12","1179","","","7","10.3390/agriculture11121179","https://www.scopus.com/pages/publications/85120059585?origin=resultslist","Department of Biological and Agricultural Engineering, Faculty of Engineering, Universiti Putra Malaysia, Serdang, 43400, Malaysia; SMART Farming Technology Research Center, Faculty of Engineering, Universiti Putra Malaysia, Serdang, 43400, Malaysia; Laboratory of Plantation System Technology and Mechanization (PSTM), Institute of Plantation Studies (IKP), Universiti Putra Malaysia, Serdang, 43400, Malaysia","Goh J.Q., Department of Biological and Agricultural Engineering, Faculty of Engineering, Universiti Putra Malaysia, Serdang, 43400, Malaysia; Shariff A.R.M., Department of Biological and Agricultural Engineering, Faculty of Engineering, Universiti Putra Malaysia, Serdang, 43400, Malaysia, SMART Farming Technology Research Center, Faculty of Engineering, Universiti Putra Malaysia, Serdang, 43400, Malaysia, Laboratory of Plantation System Technology and Mechanization (PSTM), Institute of Plantation Studies (IKP), Universiti Putra Malaysia, Serdang, 43400, Malaysia; Nawi N.M., Department of Biological and Agricultural Engineering, Faculty of Engineering, Universiti Putra Malaysia, Serdang, 43400, Malaysia, SMART Farming Technology Research Center, Faculty of Engineering, Universiti Putra Malaysia, Serdang, 43400, Malaysia, Laboratory of Plantation System Technology and Mechanization (PSTM), Institute of Plantation Studies (IKP), Universiti Putra Malaysia, Serdang, 43400, Malaysia","A.R.M. Shariff; Department of Biological and Agricultural Engineering, Faculty of Engineering, Universiti Putra Malaysia, Serdang, 43400, Malaysia; email: rashidpls@upm.edu.my","","MDPI","20770472","","","","English","Agric.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85120059585"
"","","","3rd Borneo International Conference on Applied Mathematics and Engineering, BICAME 2020","2021","Advances in Science and Technology","104 AST","","","","","0","","https://www.scopus.com/pages/publications/85177212890?origin=resultslist","","","","Laksono A.D.","Trans Tech Publications Ltd","16628969","978-303571804-1","","","English","Adv. Sci. Technol.","Conference review","Final","","Scopus","2-s2.0-85177212890"
"Trisasongko B.H.","Trisasongko, Bambang H. (8667847800)","8667847800","Mapping stand age of Indonesian rubber plantation using fully polarimetric L-band synthetic aperture radar","2018","Proceedings - 39th Asian Conference on Remote Sensing: Remote Sensing Enabling Prosperity, ACRS 2018","3","","","1613","1621","0","","https://www.scopus.com/pages/publications/85071931665?origin=resultslist","School of Physical Environmental and Mathematical Sciences, UNSW Canberra, Australian Defence Force Academy, Northcott Drive, Campbell, 2600, ACT, Australia; Department of Soil Science and Land Resource, Bogor Agricultural University, Jalan Meranti, Bogor, 16680, Indonesia","Trisasongko B.H., School of Physical Environmental and Mathematical Sciences, UNSW Canberra, Australian Defence Force Academy, Northcott Drive, Campbell, 2600, ACT, Australia, Department of Soil Science and Land Resource, Bogor Agricultural University, Jalan Meranti, Bogor, 16680, Indonesia","B.H. Trisasongko; School of Physical Environmental and Mathematical Sciences, UNSW Canberra, Australian Defence Force Academy, Campbell, Northcott Drive, 2600, Australia; email: trisasongko@apps.ipb.ac.id","","Asian Association on Remote Sensing","","","","","English","Proc. - Asian Conf. Remote Sensing: Remote Sens. Enabling Prosperity, ACRS","Conference paper","Final","","Scopus","2-s2.0-85071931665"
"Mubin N.A.; Nadarajoo E.; Shafri H.Z.M.; Hamedianfar A.","Mubin, Nurulain Abd (57713591700); Nadarajoo, Eiswary (57205602344); Shafri, Helmi Zulhaidi Mohd (24072139200); Hamedianfar, Alireza (56082162500)","57713591700; 57205602344; 24072139200; 56082162500","Young and mature oil palm tree detection and counting using convolutional neural network deep learning method","2019","International Journal of Remote Sensing","40","19","","7500","7515","146","10.1080/01431161.2019.1569282","https://www.scopus.com/pages/publications/85060672289?origin=resultslist","Department of Civil Engineering, Faculty of Engineering, Universiti Putra Malaysia (UPM), Serdang, Malaysia; Geospatial Information Science Research Centre (GISRC), Faculty of Engineering, Universiti Putra Malaysia (UPM), Serdang, Malaysia; Department of Surveying Engineering, Estahban Branch, Islamic Azad University, Estahban, Iran","Mubin N.A., Department of Civil Engineering, Faculty of Engineering, Universiti Putra Malaysia (UPM), Serdang, Malaysia; Nadarajoo E., Department of Civil Engineering, Faculty of Engineering, Universiti Putra Malaysia (UPM), Serdang, Malaysia; Shafri H.Z.M., Department of Civil Engineering, Faculty of Engineering, Universiti Putra Malaysia (UPM), Serdang, Malaysia, Geospatial Information Science Research Centre (GISRC), Faculty of Engineering, Universiti Putra Malaysia (UPM), Serdang, Malaysia; Hamedianfar A., Department of Surveying Engineering, Estahban Branch, Islamic Azad University, Estahban, Iran","H.Z.M. Shafri; Department of Civil Engineering, Faculty of Engineering, Universiti Putra Malaysia (UPM), Serdang, 43400, Malaysia; email: helmi@upm.edu.my","","Taylor and Francis Ltd.","01431161","","IJSED","","English","Int. J. Remote Sens.","Article","Final","","Scopus","2-s2.0-85060672289"
"Rahmat R.F.; Azzakirot Y.; Lini T.Z.","Rahmat, Romi Fadillah (57193866659); Azzakirot, Yasirun (57215325344); Lini, Tifani Zata (57204180497)","57193866659; 57215325344; 57204180497","Tree Identification to Calculate the Amount of Palm Trees using Haar-Cascade Classifier Algorithm","2019","2019 3rd International Conference on Electrical, Telecommunication and Computer Engineering, ELTICOM 2019 - Proceedings","","","8943897","36","39","6","10.1109/ELTICOM47379.2019.8943897","https://www.scopus.com/pages/publications/85078574099?origin=resultslist","Universitas Sumatera Utara, Information Technology Department, Medan, Indonesia","Rahmat R.F., Universitas Sumatera Utara, Information Technology Department, Medan, Indonesia; Azzakirot Y., Universitas Sumatera Utara, Information Technology Department, Medan, Indonesia; Lini T.Z., Universitas Sumatera Utara, Information Technology Department, Medan, Indonesia","","","Institute of Electrical and Electronics Engineers Inc.","","978-172812475-9","","","English","Int. Conf. Electr., Telecommun. Comput. Eng., ELTICOM - Proc.","Conference paper","Final","","Scopus","2-s2.0-85078574099"
"Toh C.M.; Tey S.H.; Ewe H.T.; Vetharatnam G.","Toh, C.M. (57201580284); Tey, S.H. (56422024100); Ewe, H.T. (55663557100); Vetharatnam, G. (11839773700)","57201580284; 56422024100; 55663557100; 11839773700","Classification of oil palm growth status with L band microwave satellite imagery","2019","2019 Photonics and Electromagnetics Research Symposium - Fall, PIERS - Fall 2019 - Proceedings","","","9021396","1824","1831","4","10.1109/PIERS-Fall48861.2019.9021396","https://www.scopus.com/pages/publications/85082498882?origin=resultslist","Universiti Tunku Abdul Rahman, Malaysia; Applied Agriculture Resources Shd. Bhd. (AARSB), Malaysia","Toh C.M., Universiti Tunku Abdul Rahman, Malaysia; Tey S.H., Applied Agriculture Resources Shd. Bhd. (AARSB), Malaysia; Ewe H.T., Universiti Tunku Abdul Rahman, Malaysia; Vetharatnam G., Universiti Tunku Abdul Rahman, Malaysia","","","Institute of Electrical and Electronics Engineers Inc.","","978-172815304-9","","","English","Photonics Electromagn. Res. Symp. - Fall, PIERS - Fall - Proc.","Conference paper","Final","","Scopus","2-s2.0-85082498882"
"Septiarini A.; Hamdani H.; Junirianto E.; Thayf M.S.S.; Triyono G.; Henderi","Septiarini, Anindita (56530676100); Hamdani, Hamdani (57203791510); Junirianto, Eko (58075196500); Thayf, Mohammad Sofyan S. (58073611900); Triyono, Gandung (57194158314); Henderi (57205294521)","56530676100; 57203791510; 58075196500; 58073611900; 57194158314; 57205294521","Oil Palm Leaf Disease Detection on Natural Background Using Convolutional Neural Networks","2022","Proceeding - IEEE International Conference on Communication, Networks and Satellite, COMNETSAT 2022","","","","388","392","11","10.1109/COMNETSAT56033.2022.9994555","https://www.scopus.com/pages/publications/85146729772?origin=resultslist","Mulawarman University, Faculty of Engineering, Department of Informatics, Samarinda, Indonesia; Polytechnic of Agriculture, Department of Information Technology, Samarinda, Indonesia; Stmik Kharisma Makassar, Department of Information System, Makassar, Indonesia; Universitas Budi Luhur, Faculty of Information Technology, Jakarta, Indonesia; University of Raharja, Informatics Engineering Faculty of Science and Technology, Tangerang, Indonesia","Septiarini A., Mulawarman University, Faculty of Engineering, Department of Informatics, Samarinda, Indonesia; Hamdani H., Mulawarman University, Faculty of Engineering, Department of Informatics, Samarinda, Indonesia; Junirianto E., Polytechnic of Agriculture, Department of Information Technology, Samarinda, Indonesia; Thayf M.S.S., Stmik Kharisma Makassar, Department of Information System, Makassar, Indonesia; Triyono G., Universitas Budi Luhur, Faculty of Information Technology, Jakarta, Indonesia; Henderi, University of Raharja, Informatics Engineering Faculty of Science and Technology, Tangerang, Indonesia","","","Institute of Electrical and Electronics Engineers Inc.","","978-166546030-9","","","English","Proceeding - IEEE Int. Conf. Commun., Networks Satell., COMNETSAT","Conference paper","Final","","Scopus","2-s2.0-85146729772"
