"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Correspondence Address","Editors","Publisher","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Yang R.; Yuan D.; Zhao M.; Zhao Z.; Zhang L.; Fan Y.; Liang G.; Zhou Y.","Yang, Renxu (59254226600); Yuan, Debao (26322229200); Zhao, Maochen (59326524600); Zhao, Zhao (59387759300); Zhang, Liuya (59075529900); Fan, Yuqing (59143925900); Liang, Guangyu (59387881000); Zhou, Yifei (59388120000)","59254226600; 26322229200; 59326524600; 59387759300; 59075529900; 59143925900; 59387881000; 59388120000","Camellia oleifera Tree Detection and Counting Based on UAV RGB Image and YOLOv8","2024","Agriculture (Switzerland)","14","10","1789","","","10","10.3390/agriculture14101789","https://www.scopus.com/pages/publications/85207673953?origin=resultslist","College of Geoscience and Surveying Engineering, China University of Mining and Technology, Beijing, 100083, China; Inner Mongolia Research Institute of China University of Mining and Technology-Beijing, Ordos, 010300, China","Yang R., College of Geoscience and Surveying Engineering, China University of Mining and Technology, Beijing, 100083, China; Yuan D., College of Geoscience and Surveying Engineering, China University of Mining and Technology, Beijing, 100083, China, Inner Mongolia Research Institute of China University of Mining and Technology-Beijing, Ordos, 010300, China; Zhao M., College of Geoscience and Surveying Engineering, China University of Mining and Technology, Beijing, 100083, China; Zhao Z., College of Geoscience and Surveying Engineering, China University of Mining and Technology, Beijing, 100083, China; Zhang L., College of Geoscience and Surveying Engineering, China University of Mining and Technology, Beijing, 100083, China; Fan Y., College of Geoscience and Surveying Engineering, China University of Mining and Technology, Beijing, 100083, China; Liang G., College of Geoscience and Surveying Engineering, China University of Mining and Technology, Beijing, 100083, China; Zhou Y., College of Geoscience and Surveying Engineering, China University of Mining and Technology, Beijing, 100083, China","D. Yuan; College of Geoscience and Surveying Engineering, China University of Mining and Technology, Beijing, 100083, China; email: yuandb@cumtb.edu.cn","","Multidisciplinary Digital Publishing Institute (MDPI)","20770472","","","","English","Agric.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85207673953"
"Singh G.; Guleria K.; Sharma S.","Singh, Gurpreet (57675707900); Guleria, Kalpna (59743211700); Sharma, Shagun (56727001500)","57675707900; 59743211700; 56727001500","VGG16-based Multiclass Classification of Grapevine Leaf Diseases for Precision Viticulture","2024","2024 2nd International Conference on Computer, Communication and Control, IC4 2024","","","","","","13","10.1109/IC457434.2024.10486737","https://www.scopus.com/pages/publications/85190534535?origin=resultslist","Chitkara University Institute of Engineering & Technology, Chitkara University, Punjab, India","Singh G., Chitkara University Institute of Engineering & Technology, Chitkara University, Punjab, India; Guleria K., Chitkara University Institute of Engineering & Technology, Chitkara University, Punjab, India; Sharma S., Chitkara University Institute of Engineering & Technology, Chitkara University, Punjab, India","G. Singh; Chitkara University Institute of Engineering & Technology, Chitkara University, Punjab, India; email: gskashyap168@gmail.com","","Institute of Electrical and Electronics Engineers Inc.","","979-835038793-3","","","English","Int. Conf. Comput., Commun. Control, IC4","Conference paper","Final","","Scopus","2-s2.0-85190534535"
"Bin Ismail M.H.; Wagimin M.N.; Razak T.R.","Bin Ismail, Mohammad Hafiz (35810300000); Wagimin, Mohd Nazuan (57962733600); Razak, Tajul Rosli (56204395500)","35810300000; 57962733600; 56204395500","Estimating Mango Mass from RGB Image with Convolutional Neural Network","2022","2022 3rd International Conference on Artificial Intelligence and Data Sciences: Championing Innovations in Artificial Intelligence and Data Sciences for Sustainable Future, AiDAS 2022 - Proceedings","","","","105","110","3","10.1109/AiDAS56890.2022.9918807","https://www.scopus.com/pages/publications/85141775201?origin=resultslist","Universiti Teknologi Mara (UiTM), Faculty of Computer and Mathematical Sciences, Arau, Malaysia","Bin Ismail M.H., Universiti Teknologi Mara (UiTM), Faculty of Computer and Mathematical Sciences, Arau, Malaysia; Wagimin M.N., Universiti Teknologi Mara (UiTM), Faculty of Computer and Mathematical Sciences, Arau, Malaysia; Razak T.R., Universiti Teknologi Mara (UiTM), Faculty of Computer and Mathematical Sciences, Arau, Malaysia","","","Institute of Electrical and Electronics Engineers Inc.","","978-166549164-8","","","English","Int. Conf. Artif. Intell. Data Sci.: Championing Innov. Artif. Intell. Data Sci. Sustain. Future, AiDAS - Proc.","Conference paper","Final","","Scopus","2-s2.0-85141775201"
"Shao J.; Sun K.; Yi Z.; Chen Z.","Shao, Junning (58952237200); Sun, Kaiqiong (22836812100); Yi, Zhao (58952067400); Chen, Zhihao (58952237300)","58952237200; 22836812100; 58952067400; 58952237300","Plant fruit counting using context aware feature and point to point pairing","2024","Proceedings of SPIE - The International Society for Optical Engineering","13086","","130860L","","","0","10.1117/12.3000698","https://www.scopus.com/pages/publications/85188475907?origin=resultslist","School of Mathematics and Computer Science, Wuhan Polytechnic University Wuhan Hubei, 430023, China","Shao J., School of Mathematics and Computer Science, Wuhan Polytechnic University Wuhan Hubei, 430023, China; Sun K., School of Mathematics and Computer Science, Wuhan Polytechnic University Wuhan Hubei, 430023, China; Yi Z., School of Mathematics and Computer Science, Wuhan Polytechnic University Wuhan Hubei, 430023, China; Chen Z., School of Mathematics and Computer Science, Wuhan Polytechnic University Wuhan Hubei, 430023, China","K. Sun; School of Mathematics and Computer Science, Wuhan Polytechnic University Wuhan Hubei, 430023, China; email: kaiqiong@163.com","Liu J.; Chen Z.; Gao C.; Xiao Y.; Zhong S.; Hong H.; Yue X.","SPIE","0277786X","978-151067495-0","PSISD","","English","Proc SPIE Int Soc Opt Eng","Conference paper","Final","","Scopus","2-s2.0-85188475907"
"Osman Y.; Dennis R.; Elgazzar K.","Osman, Youssef (57286202700); Dennis, Reed (57286882300); Elgazzar, Khalid (35100257700)","57286202700; 57286882300; 35100257700","Yield estimation and visualization solution for precision agriculture","2021","Sensors","21","19","6657","","","31","10.3390/s21196657","https://www.scopus.com/pages/publications/85116408183?origin=resultslist","Faculty of Engineering and Applied Science, Ontario Tech University, Oshawa, L1H 7K4, ON, Canada","Osman Y., Faculty of Engineering and Applied Science, Ontario Tech University, Oshawa, L1H 7K4, ON, Canada; Dennis R., Faculty of Engineering and Applied Science, Ontario Tech University, Oshawa, L1H 7K4, ON, Canada; Elgazzar K., Faculty of Engineering and Applied Science, Ontario Tech University, Oshawa, L1H 7K4, ON, Canada","Y. Osman; Faculty of Engineering and Applied Science, Ontario Tech University, Oshawa, L1H 7K4, Canada; email: youssef.osman@ontariotechu.ca; R. Dennis; Faculty of Engineering and Applied Science, Ontario Tech University, Oshawa, L1H 7K4, Canada; email: reed.dennis@ontariotechu.ca; K. Elgazzar; Faculty of Engineering and Applied Science, Ontario Tech University, Oshawa, L1H 7K4, Canada; email: khalid.elgazzar@ontariotechu.ca","","MDPI","14248220","","","34640977","English","Sensors","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85116408183"
"Anand R.; Nalla S.S.; Nasreen S.; Chowdhury M.; Madhusudan B.S.; Pandey A.; Chaudhary U.K.M.S.; Gaddamwar R.B.","Anand, Rohit (59318469000); Nalla, Sripriyanka S. (59753202100); Nasreen, Shaik (59369797200); Chowdhury, Manojit (58192214600); Madhusudan, B.S. (57214315288); Pandey, Abhishek (59502968000); Chaudhary, Uday Kiran M Shubham (59753273100); Gaddamwar, Rohit Bhojyareddy (59315527100)","59318469000; 59753202100; 59369797200; 58192214600; 57214315288; 59502968000; 59753273100; 59315527100","Fruit Counting and Analysis Using Artificial Intelligence Approaches","2024","Artificial Intelligence Techniques in Smart Agriculture","","","","93","114","13","10.1007/978-981-97-5878-4_7","https://www.scopus.com/pages/publications/105003516302?origin=resultslist","ICAR-Indian Agricultural Research Institute, New Delhi, India","Anand R., ICAR-Indian Agricultural Research Institute, New Delhi, India; Nalla S.S., ICAR-Indian Agricultural Research Institute, New Delhi, India; Nasreen S., ICAR-Indian Agricultural Research Institute, New Delhi, India; Chowdhury M., ICAR-Indian Agricultural Research Institute, New Delhi, India; Madhusudan B.S., ICAR-Indian Agricultural Research Institute, New Delhi, India; Pandey A., ICAR-Indian Agricultural Research Institute, New Delhi, India; Chaudhary U.K.M.S., ICAR-Indian Agricultural Research Institute, New Delhi, India; Gaddamwar R.B., ICAR-Indian Agricultural Research Institute, New Delhi, India","; ","","Springer Nature","","978-981975878-4; 978-981975877-7","","","English","Artificial Intelligence Techniques in Smart Agriculture","Book chapter","Final","","Scopus","2-s2.0-105003516302"
"Liu Y.; Ren H.; Zhang Z.; Men F.; Zhang P.; Wu D.; Feng R.","Liu, Yangyang (57218270194); Ren, Huimin (58150803700); Zhang, Zhi (60392792500); Men, Fansheng (57915670400); Zhang, Pengyang (57915044300); Wu, Delin (55488312800); Feng, Ruizhuo (58150803800)","57218270194; 58150803700; 60392792500; 57915670400; 57915044300; 55488312800; 58150803800","Research on multi-cluster green persimmon detection method based on improved Faster RCNN","2023","Frontiers in Plant Science","14","","1177114","","","18","10.3389/fpls.2023.1177114","https://www.scopus.com/pages/publications/85162971887?origin=resultslist","School of Engineering, Anhui Agricultural University, Anhui, Hefei, China; School of Mechanical Engineering, Yangzhou University, Yangzhou, China","Liu Y., School of Engineering, Anhui Agricultural University, Anhui, Hefei, China; Ren H., School of Engineering, Anhui Agricultural University, Anhui, Hefei, China; Zhang Z., School of Engineering, Anhui Agricultural University, Anhui, Hefei, China; Men F., School of Mechanical Engineering, Yangzhou University, Yangzhou, China; Zhang P., School of Engineering, Anhui Agricultural University, Anhui, Hefei, China; Wu D., School of Engineering, Anhui Agricultural University, Anhui, Hefei, China; Feng R., School of Engineering, Anhui Agricultural University, Anhui, Hefei, China","F. Men; School of Mechanical Engineering, Yangzhou University, Yangzhou, China; email: mfs21721277@163.com","","Frontiers Media S.A.","1664462X","","","","English","Front. Plant Sci.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85162971887"
"Zhang W.; Wang J.; Liu Y.; Chen K.; Li H.; Duan Y.; Wu W.; Shi Y.; Guo W.","Zhang, Wenli (56440513600); Wang, Jiaqi (57216679181); Liu, Yuxin (55571689000); Chen, Kaizhen (57218294376); Li, Huibin (57190163050); Duan, Yulin (55349009200); Wu, Wenbin (55707483300); Shi, Yun (55349546900); Guo, Wei (54414194300)","56440513600; 57216679181; 55571689000; 57218294376; 57190163050; 55349009200; 55707483300; 55349546900; 54414194300","Deep-learning-based in-field citrus fruit detection and tracking","2022","Horticulture Research","9","","uhac003","","","118","10.1093/hr/uhac003","https://www.scopus.com/pages/publications/85130941075?origin=resultslist","Information Department, Beijing University of Technology, Beijing, 100022, China; Institute of Agricultural Resources and Regional Planning, Chinese Academy of Agricultural Sciences, Beijing, 100081, China; International Field Phenomics Research Laboratory, Institute for Sustainable Agro-ecosystem Services, The University of Tokyo, Tokyo, 188-0002, Japan","Zhang W., Information Department, Beijing University of Technology, Beijing, 100022, China; Wang J., Information Department, Beijing University of Technology, Beijing, 100022, China; Liu Y., Information Department, Beijing University of Technology, Beijing, 100022, China; Chen K., Information Department, Beijing University of Technology, Beijing, 100022, China; Li H., Institute of Agricultural Resources and Regional Planning, Chinese Academy of Agricultural Sciences, Beijing, 100081, China; Duan Y., Institute of Agricultural Resources and Regional Planning, Chinese Academy of Agricultural Sciences, Beijing, 100081, China; Wu W., Institute of Agricultural Resources and Regional Planning, Chinese Academy of Agricultural Sciences, Beijing, 100081, China; Shi Y., Institute of Agricultural Resources and Regional Planning, Chinese Academy of Agricultural Sciences, Beijing, 100081, China; Guo W., International Field Phenomics Research Laboratory, Institute for Sustainable Agro-ecosystem Services, The University of Tokyo, Tokyo, 188-0002, Japan","W. Zhang; Information Department, Beijing University of Technology, Beijing, 100022, China; email: zhangwenli@bjut.edu.cn; W. Guo; International Field Phenomics Research Laboratory, Institute for Sustainable Agro-ecosystem Services, The University of Tokyo, Tokyo, 188-0002, Japan; email: guowei@g.ecc.u-tokyo.ac.jp","","Oxford University Press","26626810","","","","English","Hortic. Res.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85130941075"
"Wibowo H.; Sitanggang I.S.; Mushthofa M.; Adrianto H.A.","Wibowo, Hery (57191668796); Sitanggang, Imas Sukaesih (35230685400); Mushthofa, Mushthofa (36601188800); Adrianto, Hari Agung (57204043380)","57191668796; 35230685400; 36601188800; 57204043380","Large-Scale Oil Palm Trees Detection from High-Resolution Remote Sensing Images Using Deep Learning","2022","Big Data and Cognitive Computing","6","3","89","","","32","10.3390/bdcc6030089","https://www.scopus.com/pages/publications/85138739158?origin=resultslist","Department of Computer Science, IPB University, Bogor, 16680, Indonesia","Wibowo H., Department of Computer Science, IPB University, Bogor, 16680, Indonesia; Sitanggang I.S., Department of Computer Science, IPB University, Bogor, 16680, Indonesia; Mushthofa M., Department of Computer Science, IPB University, Bogor, 16680, Indonesia; Adrianto H.A., Department of Computer Science, IPB University, Bogor, 16680, Indonesia","H. Wibowo; Department of Computer Science, IPB University, Bogor, 16680, Indonesia; email: pascasarjanaipbhery@apps.ipb.ac.id","","MDPI","25042289","","","","English","Big Data Cogn. Computing","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85138739158"
"Gené-Mola J.; Felip-Pomés M.; Net-Barnés F.; Morros J.-R.; Miranda J.C.; Arnó J.; Asín L.; Lordan J.; Ruiz-Hidalgo J.; Gregorio E.","Gené-Mola, Jordi (57208647898); Felip-Pomés, Marc (58916714200); Net-Barnés, Francesc (58636386500); Morros, Josep-Ramon (35587745500); Miranda, Juan C. (57947116100); Arnó, Jaume (22978662800); Asín, Luís (6508223638); Lordan, Jaume (56303682600); Ruiz-Hidalgo, Javier (34969474900); Gregorio, Eduard (15834312900)","57208647898; 58916714200; 58636386500; 35587745500; 57947116100; 22978662800; 6508223638; 56303682600; 34969474900; 15834312900","Video-Based Fruit Detection and Tracking for Apple Counting and Mapping","2023","2023 IEEE International Workshop on Metrology for Agriculture and Forestry, MetroAgriFor 2023 - Proceedings","","","","301","306","6","10.1109/MetroAgriFor58484.2023.10424135","https://www.scopus.com/pages/publications/85186524200?origin=resultslist","Institute of AgriFood Research and Technology (IRTA), Fruitcentre, Parc Científic i Tecnològic Agroalimentari de Gardeny (PCiTAL), Catalonia, Lleida, Spain; Universitat de Lleida (UdL)-Agrotecnio-CERCA Center, Research Group in AgroICT& Precision Agriculture-GRAP, Department of Agricultural and Forest Sciences and Engineering, Catalonia, Lleida, Spain; Computer Vision Center, Campus UAB, Catalonia, Barcelona, Spain; Universitat Politècnica de Catalunya, Department of Signal Theory and Communications, Catalonia, Barcelona, Spain","Gené-Mola J., Institute of AgriFood Research and Technology (IRTA), Fruitcentre, Parc Científic i Tecnològic Agroalimentari de Gardeny (PCiTAL), Catalonia, Lleida, Spain; Felip-Pomés M., Universitat de Lleida (UdL)-Agrotecnio-CERCA Center, Research Group in AgroICT& Precision Agriculture-GRAP, Department of Agricultural and Forest Sciences and Engineering, Catalonia, Lleida, Spain; Net-Barnés F., Computer Vision Center, Campus UAB, Catalonia, Barcelona, Spain; Morros J.-R., Universitat Politècnica de Catalunya, Department of Signal Theory and Communications, Catalonia, Barcelona, Spain; Miranda J.C., Universitat de Lleida (UdL)-Agrotecnio-CERCA Center, Research Group in AgroICT& Precision Agriculture-GRAP, Department of Agricultural and Forest Sciences and Engineering, Catalonia, Lleida, Spain; Arnó J., Universitat de Lleida (UdL)-Agrotecnio-CERCA Center, Research Group in AgroICT& Precision Agriculture-GRAP, Department of Agricultural and Forest Sciences and Engineering, Catalonia, Lleida, Spain; Asín L., Institute of AgriFood Research and Technology (IRTA), Fruitcentre, Parc Científic i Tecnològic Agroalimentari de Gardeny (PCiTAL), Catalonia, Lleida, Spain; Lordan J., Institute of AgriFood Research and Technology (IRTA), Fruitcentre, Parc Científic i Tecnològic Agroalimentari de Gardeny (PCiTAL), Catalonia, Lleida, Spain; Ruiz-Hidalgo J., Universitat Politècnica de Catalunya, Department of Signal Theory and Communications, Catalonia, Barcelona, Spain; Gregorio E., Universitat de Lleida (UdL)-Agrotecnio-CERCA Center, Research Group in AgroICT& Precision Agriculture-GRAP, Department of Agricultural and Forest Sciences and Engineering, Catalonia, Lleida, Spain","J. Gené-Mola; Institute of AgriFood Research and Technology (IRTA), Fruitcentre, Parc Científic i Tecnològic Agroalimentari de Gardeny (PCiTAL), Lleida, Catalonia, Spain; email: jordi.gene@irta.cat","","Institute of Electrical and Electronics Engineers Inc.","","979-835031272-0","","","English","IEEE Int. Workshop Metrol. Agric. For., MetroAgriFor - Proc.","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85186524200"
"Sanya R.; Nabiryo A.L.; Tusubira J.F.; Murindanyi S.; Katumba A.; Nakatumba-Nabende J.","Sanya, Rahman (57193602593); Nabiryo, Ann Lisa (58513792000); Tusubira, Jeremy Francis (57218544574); Murindanyi, Sudi (58305273500); Katumba, Andrew (36239079300); Nakatumba-Nabende, Joyce (59157756300)","57193602593; 58513792000; 57218544574; 58305273500; 36239079300; 59157756300","Coffee and cashew nut dataset: A dataset for detection, classification, and yield estimation for machine learning applications","2024","Data in Brief","52","","109952","","","9","10.1016/j.dib.2023.109952","https://www.scopus.com/pages/publications/85181680090?origin=resultslist","Department of Adult and Community Education, Makerere University, Kampala, Uganda; Department of Computer Science, Makerere University, Kampala, Uganda; Department of Electrical and Computer Engineering, Makerere University, Kampala, Uganda","Sanya R., Department of Adult and Community Education, Makerere University, Kampala, Uganda; Nabiryo A.L., Department of Computer Science, Makerere University, Kampala, Uganda; Tusubira J.F., Department of Computer Science, Makerere University, Kampala, Uganda; Murindanyi S., Department of Electrical and Computer Engineering, Makerere University, Kampala, Uganda; Katumba A., Department of Electrical and Computer Engineering, Makerere University, Kampala, Uganda; Nakatumba-Nabende J., Department of Computer Science, Makerere University, Kampala, Uganda","J. Nakatumba-Nabende; Department of Computer Science, Makerere University, Kampala, Uganda; email: joyce.nabende@mak.ac.ug","","Elsevier Inc.","23523409","","","","English","Data Brief","Data paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85181680090"
"Zhang C.; Qi L.; Ding H.","Zhang, Chuandong (55633221300); Qi, Lu (59319482600); Ding, Huali (57217481740)","55633221300; 59319482600; 57217481740","Detection method of multi variety grape cluster based on improved YOLOv8n deep learning algorithm; [基于改进 YOLOv8n 模型的多品种葡萄簇检测方法]","2024","Journal of Chinese Agricultural Mechanization","45","9","","220","226","1","10.13733/j.jcam.issn.2095-5553.2024.09.034","https://www.scopus.com/pages/publications/85203436257?origin=resultslist","School of Mathematics and Computer Application Technology, Jining University, Qufu, 273100, China","Zhang C., School of Mathematics and Computer Application Technology, Jining University, Qufu, 273100, China; Qi L., School of Mathematics and Computer Application Technology, Jining University, Qufu, 273100, China; Ding H., School of Mathematics and Computer Application Technology, Jining University, Qufu, 273100, China","","","Journal of Chinese Agricultural Mechanization Editorial Office","20955553","","","","Chinese","J. Chin. Agric. Mech.","Article","Final","","Scopus","2-s2.0-85203436257"
"Ashraf T.; Abbas N.; Haseeb M.; Yousuf N.; Bashir J.","Ashraf, Tajamul (58041059800); Abbas, Naiyer (58628244000); Haseeb, Mohammad (57207468285); Yousuf, Nadeem (58627165000); Bashir, Janibul (57194390798)","58041059800; 58628244000; 57207468285; 58627165000; 57194390798","An Integral Computer Vision System for Apple Detection, Classification and Semantic Segmentation","2023","Proceedings of SPIE - The International Society for Optical Engineering","12701","","127011H","","","0","10.1117/12.2680881","https://www.scopus.com/pages/publications/85172923831?origin=resultslist","National Institute of Technology, Srinagar, 190006, India","Ashraf T., National Institute of Technology, Srinagar, 190006, India; Abbas N., National Institute of Technology, Srinagar, 190006, India; Haseeb M., National Institute of Technology, Srinagar, 190006, India; Yousuf N., National Institute of Technology, Srinagar, 190006, India; Bashir J., National Institute of Technology, Srinagar, 190006, India","","Osten W.; Nikolaev D.; Zhou J.","SPIE","0277786X","978-151066618-4","PSISD","","English","Proc SPIE Int Soc Opt Eng","Conference paper","Final","","Scopus","2-s2.0-85172923831"
"Zhao J.-X.; Zhang X.; Shi K.-L.; Li J.-J.; Li Z.-L.","Zhao, Jiu-Xiao (59166136900); Zhang, Xin (55972791500); Shi, Kai-Li (57221747562); Li, Jing-Jing (60396981300); Li, Zuo-Lin (57763177400)","59166136900; 55972791500; 57221747562; 60396981300; 57763177400","Localization and counting of string tomatoes based on improved Tiny-YOLOv5l algorithm; [基于改进 Tiny-YOLOv5l 算法的串型番茄定位与计数]","2022","Food and Machinery","38","12","","79","86","2","10.13652/j.spjx.1003.5788.2022.80185","https://www.scopus.com/pages/publications/85200961497?origin=resultslist","Intelligent Equipment Research Center, Beijing Academy of Agriculture and Forestry Sciences, Beijing, 100097, China; Key Laboratory for Quality Testing of Software and Hardware Products on Agricultural Information, Ministry of Agriculture and Rural Affairs, Beijing, 100097, China","Zhao J.-X., Intelligent Equipment Research Center, Beijing Academy of Agriculture and Forestry Sciences, Beijing, 100097, China, Key Laboratory for Quality Testing of Software and Hardware Products on Agricultural Information, Ministry of Agriculture and Rural Affairs, Beijing, 100097, China; Zhang X., Intelligent Equipment Research Center, Beijing Academy of Agriculture and Forestry Sciences, Beijing, 100097, China, Key Laboratory for Quality Testing of Software and Hardware Products on Agricultural Information, Ministry of Agriculture and Rural Affairs, Beijing, 100097, China; Shi K.-L., Intelligent Equipment Research Center, Beijing Academy of Agriculture and Forestry Sciences, Beijing, 100097, China; Li J.-J., Intelligent Equipment Research Center, Beijing Academy of Agriculture and Forestry Sciences, Beijing, 100097, China; Li Z.-L., Intelligent Equipment Research Center, Beijing Academy of Agriculture and Forestry Sciences, Beijing, 100097, China, Key Laboratory for Quality Testing of Software and Hardware Products on Agricultural Information, Ministry of Agriculture and Rural Affairs, Beijing, 100097, China","Z.-L. Li; Intelligent Equipment Research Center, Beijing Academy of Agriculture and Forestry Sciences, Beijing, 100097, China; email: 5789663@qq.com","","Editorial Department of Food & Machinery, shipin yu jixie","10035788","","","","Chinese","Food and Mach.","Article","Final","","Scopus","2-s2.0-85200961497"
"Strautiņa S.; Kalniņa I.; Kaufmane E.; Sudars K.; Namatēvs I.; Judvaitis J.; Balašs R.; Ikulįns A.N.","Strautiņa, S. (35305898300); Kalniņa, I. (55305673100); Kaufmane, E. (15767648000); Sudars, K. (24512667900); Namatēvs, I. (56323339500); Judvaitis, J. (55023815600); Balašs, R. (55023815700); Ikulįns, A.N. (58777706100)","35305898300; 55305673100; 15767648000; 24512667900; 56323339500; 55023815600; 55023815700; 58777706100","Initial results of the development of intelligent noninvasive phenotyping of raspberries using machine learning and 3D imaging","2023","Acta Horticulturae","1381","","","101","108","1","10.17660/ActaHortic.2023.1381.14","https://www.scopus.com/pages/publications/85180424818?origin=resultslist","Institute of Horticulture, Dobele, Latvia; Institute of Electronics and Computer Science, Riga, Latvia; Institute of Horticulture, Dobele, Latvia; Institute of Electronics and Computer Science, Riga, Latvia","Strautiņa S., Institute of Horticulture, Dobele, Latvia, Institute of Horticulture, Dobele, Latvia; Kalniņa I., Institute of Horticulture, Dobele, Latvia, Institute of Horticulture, Dobele, Latvia; Kaufmane E., Institute of Horticulture, Dobele, Latvia, Institute of Horticulture, Dobele, Latvia; Sudars K., Institute of Electronics and Computer Science, Riga, Latvia, Institute of Electronics and Computer Science, Riga, Latvia; Namatēvs I., Institute of Electronics and Computer Science, Riga, Latvia, Institute of Electronics and Computer Science, Riga, Latvia; Judvaitis J., Institute of Electronics and Computer Science, Riga, Latvia, Institute of Electronics and Computer Science, Riga, Latvia; Balašs R., Institute of Electronics and Computer Science, Riga, Latvia, Institute of Electronics and Computer Science, Riga, Latvia; Ikulįns A.N., Institute of Electronics and Computer Science, Riga, Latvia","S. Strautiņa; Institute of Horticulture, Dobele, Latvia; email: sarmite.strautina@llu.lv","","International Society for Horticultural Science","05677572","","","","English","Acta Hortic.","Article","Final","","Scopus","2-s2.0-85180424818"
"Wang C.; Han Q.; Li C.; Zou T.; Zou X.","Wang, Chenglin (57189024596); Han, Qiyu (58738811000); Li, Chunjiang (58738810900); Zou, Tianlong (57607836100); Zou, Xiangjun (14053286400)","57189024596; 58738811000; 58738810900; 57607836100; 14053286400","Fusion of fruit image processing and deep learning: a study on identification of citrus ripeness based on R-LBP algorithm and YOLO-CIT model","2024","Frontiers in Plant Science","15","","1397816","","","19","10.3389/fpls.2024.1397816","https://www.scopus.com/pages/publications/85196185185?origin=resultslist","Faculty of Modern Agricultural Engineering, Kunming University of Science and Technology, Kunming, China; Foshan-Zhongke Innovation Research Institute of Intelligent Agriculture and Robotics, Guangzhou, China; College of Intelligent Manufacturing and Modern Industry, Xinjiang University, Wulumuqi, China","Wang C., Faculty of Modern Agricultural Engineering, Kunming University of Science and Technology, Kunming, China; Han Q., Faculty of Modern Agricultural Engineering, Kunming University of Science and Technology, Kunming, China; Li C., Faculty of Modern Agricultural Engineering, Kunming University of Science and Technology, Kunming, China; Zou T., Foshan-Zhongke Innovation Research Institute of Intelligent Agriculture and Robotics, Guangzhou, China; Zou X., Foshan-Zhongke Innovation Research Institute of Intelligent Agriculture and Robotics, Guangzhou, China, College of Intelligent Manufacturing and Modern Industry, Xinjiang University, Wulumuqi, China","T. Zou; Foshan-Zhongke Innovation Research Institute of Intelligent Agriculture and Robotics, Guangzhou, China; email: 84174619@qq.com","","Frontiers Media SA","1664462X","","","","English","Front. Plant Sci.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85196185185"
